,Unnamed: 0,PLSAM,SAMPN,PERNO,PLANO,ORIG_HOME,HHSIZE,DEST_HOME,TOUR_PURP,OTPURP,DTPURP,OTPURP_AGG,DTPURP_AGG,DTPURP2,LTMODE_AGG,MODE_SAMP,TOTTR,TRPDUR,TRPDIST_HN,TRPDUR_HN,OZIP,DZIP,HZIP,DNYC,GEO_GROUP1,GEO_GROUP2_O,GEO_GROUP3_O,PMODE,PMODE1,PAMODE,PMODE_R,PMODE_R2,PMODE_R3,WORK_PURP,WORKTRIP,TOD_R,TOD_R1,TOTTR_R,TRPDUR_R,TRIPDIST_R1,TRIPDIST_R2,INCOM_R,HHVEH_R
7417,7417,31016190103,3101619,1,3,0,2,1,5,16,3,5,0,0,1.0,9.0,1,10,3.22,9.68,11747,11746,11746,0,3,2,1,19,11,,1,1,1,2,2,1,1,1,2,2.0,3.0,2,2
7418,7418,31016190104,3101619,1,4,1,2,0,5,3,17,0,5,0,1.0,9.0,1,10,1.99,5.23,11746,11746,11746,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,2,1.0,2.0,2,2
7419,7419,31016190105,3101619,1,5,0,2,0,5,17,19,5,6,0,1.0,9.0,1,1,1.18,3.11,11746,11746,11746,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,1,1.0,1.0,2,2
7420,7420,31016190106,3101619,1,6,0,2,1,5,19,3,6,0,0,1.0,9.0,1,8,1.3,3.52,11746,11746,11746,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,1,1.0,2.0,2,2
7465,7465,31019000102,3101900,1,2,1,1,0,1,3,9,0,1,0,1.0,9.0,1,15,3.43,12.32,11570,11518,11570,0,3,2,1,19,11,,1,1,1,1,1,1,1,1,2,2.0,3.0,2,2
7466,7466,31019000103,3101900,1,3,0,1,0,1,9,22,1,6,0,1.0,9.0,1,15,2.64,10.36,11518,11570,11570,0,3,2,1,19,11,,1,1,1,1,1,2,2,1,2,2.0,3.0,2,2
7467,7467,31019000104,3101900,1,4,0,1,1,1,22,3,6,0,0,1.0,9.0,1,10,1.3,6.11,11570,11570,11570,0,3,2,1,19,11,,1,1,1,1,2,2,2,1,2,1.0,2.0,2,2
7468,7468,31019000105,3101900,1,5,1,1,0,6,3,22,0,6,0,1.0,9.0,1,10,1.3,6.16,11570,11570,11570,0,3,2,1,19,11,,1,1,1,2,2,3,3,1,2,1.0,2.0,2,2
7469,7469,31019000106,3101900,1,6,0,1,1,6,22,3,6,0,0,1.0,9.0,1,10,1.3,6.11,11570,11570,11570,0,3,2,1,19,11,,1,1,1,2,2,4,4,1,2,1.0,2.0,2,2
7595,7595,31026040102,3102604,1,2,1,3,0,1,3,14,0,1,0,1.0,9.0,1,37,21.25,33.63,11950,11779,11950,0,3,2,1,19,11,,1,1,1,1,1,1,1,1,3,5.0,6.0,2,1
7596,7596,31026040103,3102604,1,3,0,3,0,1,14,19,1,6,0,1.0,9.0,1,27,20.63,32.46,11779,11950,11950,0,3,2,1,19,11,,1,1,1,1,1,2,2,1,3,5.0,6.0,2,1
7597,7597,31026040104,3102604,1,4,0,3,0,1,19,9,6,1,0,1.0,9.0,1,29,20.86,37.67,11950,11901,11950,0,3,2,1,19,11,,1,1,1,1,1,2,2,1,3,5.0,6.0,2,1
7598,7598,31026040105,3102604,1,5,0,3,0,1,9,9,1,1,96,1.0,9.0,1,58,2.48,0.0,11901,11901,11950,0,3,2,1,19,11,,1,1,1,1,1,2,2,1,4,1.0,1.0,2,1
7599,7599,31026040106,3102604,1,6,0,3,1,1,9,3,1,0,0,1.0,9.0,1,33,20.99,37.7,11901,11950,11950,0,3,2,1,19,11,,1,1,1,1,1,3,3,1,3,5.0,6.0,2,1
7600,7600,31026040107,3102604,1,7,1,3,0,5,3,16,0,5,0,8.1,11.0,1,5,4.04,12.15,11950,11967,11950,0,3,2,1,23,13,,5,3,97,2,2,3,3,1,1,1.0,2.0,2,1
7601,7601,31026040108,3102604,1,8,0,3,1,5,16,3,5,0,0,8.1,11.0,1,4,4.04,12.14,11967,11950,11950,0,3,2,1,23,13,,5,3,97,2,2,3,3,1,1,1.0,2.0,2,1
7602,7602,31026040109,3102604,1,9,1,3,0,8,3,27,0,8,0,1.0,9.0,1,4,0.73,0.0,11950,11950,11950,0,3,2,1,19,11,,1,1,1,2,2,4,4,1,1,2.0,3.0,2,1
7603,7603,31026040110,3102604,1,10,0,3,1,8,27,3,8,0,0,1.0,9.0,1,5,0.73,0.0,11950,11950,11950,0,3,2,1,19,11,,1,1,1,2,2,4,4,1,1,2.0,3.0,2,1
7604,7604,31026040202,3102604,2,2,1,3,0,3,27,12,8,3,0,8.1,11.0,1,15,4.23,10.88,11950,11967,11950,0,3,2,1,23,13,,5,3,97,2,2,1,1,1,2,2.0,3.0,2,1
7605,7605,31026040203,3102604,2,3,0,3,0,3,12,27,3,8,0,8.1,11.0,1,8,4.23,10.87,11967,11951,11950,0,3,2,1,23,13,,5,3,97,2,2,1,1,1,1,1.0,1.0,2,1
7606,7606,31026040204,3102604,2,4,0,3,0,3,27,12,8,3,0,8.1,11.0,1,9,4.23,10.88,11951,11967,11950,0,3,2,1,23,13,,5,3,97,2,2,1,1,1,1,1.0,1.0,2,1
7607,7607,31026040205,3102604,2,5,0,3,0,3,12,27,3,8,0,8.1,11.0,1,30,8.49,17.57,11967,11967,11950,0,3,2,1,23,13,,5,3,97,2,2,2,2,1,3,2.0,3.0,2,1
7608,7608,31026040206,3102604,2,6,0,3,0,3,27,27,8,8,0,8.1,11.0,1,26,8.47,17.52,11967,11967,11950,0,3,2,1,23,13,,5,3,97,2,2,2,2,1,3,2.0,3.0,2,1
7609,7609,31026040207,3102604,2,7,0,3,1,3,27,26,8,9,0,8.1,11.0,1,22,4.23,10.87,11967,11950,11950,0,3,2,1,23,13,,5,3,97,2,2,2,2,1,3,2.0,3.0,2,1
7610,7610,31026040208,3102604,2,8,1,3,0,7,26,27,9,8,0,8.1,11.0,1,16,4.04,12.15,11950,11967,11950,0,3,2,1,23,13,,5,3,97,2,2,2,2,1,2,1.0,2.0,2,1
7611,7611,31026040209,3102604,2,9,0,3,0,7,27,27,8,8,0,8.1,11.0,1,6,0.93,0.0,11967,11967,11950,0,3,2,1,23,13,,5,3,97,2,2,3,3,1,1,1.0,1.0,2,1
7612,7612,31026040210,3102604,2,10,0,3,0,7,27,21,8,7,24,8.1,11.0,1,9,0.93,0.0,11967,11967,11950,0,3,2,1,23,13,,5,3,97,2,2,3,3,1,1,1.0,1.0,2,1
7613,7613,31026040211,3102604,2,11,0,3,0,7,21,27,7,8,0,8.1,11.0,1,11,4.04,12.14,11967,11950,11950,0,3,2,1,23,13,,5,3,97,2,2,4,4,1,2,1.0,1.0,2,1
7614,7614,31026040212,3102604,2,12,0,3,0,7,27,19,8,6,0,8.1,11.0,1,45,4.04,12.15,11950,11967,11950,0,3,2,1,23,13,,5,3,97,2,2,4,4,1,4,1.0,1.0,2,1
7615,7615,31026040213,3102604,2,13,0,3,0,7,19,27,6,8,0,8.1,11.0,1,5,0.93,0.0,11967,11967,11950,0,3,2,1,23,13,,5,3,97,2,2,4,4,1,1,1.0,1.0,2,1
7616,7616,31026040214,3102604,2,14,0,3,1,7,27,3,8,0,0,8.1,11.0,1,30,4.04,12.14,11967,11950,11950,0,3,2,1,23,13,,5,3,97,2,2,4,4,1,3,1.0,2.0,2,1
7617,7617,31026040302,3102604,3,2,0,3,0,3,3,12,0,3,0,9.0,7.0,1,10,4.23,10.88,11950,11967,11950,0,3,2,1,1,1,,3,2,2,2,2,1,1,1,2,1.0,2.0,2,1
7618,7618,31026040303,3102604,3,3,0,3,0,3,12,27,3,8,0,8.1,11.0,1,20,4.23,10.87,11967,11951,11950,0,3,2,1,23,13,,5,3,97,2,2,2,2,1,3,1.0,1.0,2,1
7619,7619,31026040304,3102604,3,4,0,3,0,3,27,3,8,0,0,8.1,11.0,1,15,0.73,0.0,11951,11950,11950,0,3,2,1,23,13,,5,3,97,2,2,3,3,1,2,1.0,1.0,2,1
7620,7620,31026100102,3102610,1,2,1,1,0,1,3,14,0,1,0,7.0,1.0,1,109,0.0,0.0,11050,10022,11050,1,3,2,1,6,3,4.0,2,2,2,1,1,1,1,1,5,5.0,6.0,4,3
7621,7621,31026100106,3102610,1,6,0,1,0,1,14,14,1,1,0,10.0,8.0,1,20,0.0,0.0,10022,10021,11050,1,3,1,1,5,2,,4,1,1,1,1,2,2,1,3,2.0,3.0,4,3
7622,7622,31026100107,3102610,1,7,0,1,0,1,14,14,1,1,0,10.0,8.0,1,20,0.0,0.0,10021,10022,11050,1,3,1,1,5,2,,4,1,1,1,1,2,2,1,3,2.0,3.0,4,3
7623,7623,31026100108,3102610,1,8,0,1,0,1,14,27,1,8,0,6.0,4.0,1,40,0.0,0.0,10022,10019,11050,1,3,1,1,12,7,,2,2,2,1,1,3,3,1,3,1.0,2.0,4,3
7624,7624,31026100110,3102610,1,10,0,1,1,1,27,3,8,0,27,7.2,1.1,1,244,0.0,0.0,10019,11050,11050,0,3,1,1,6,3,4.0,2,2,2,1,2,3,3,1,5,5.0,6.0,4,3
8127,8127,31046280102,3104628,1,2,1,1,0,6,3,22,0,6,0,10.0,8.0,1,15,4.72,8.85,11729,11703,11729,0,3,2,1,2,2,,4,1,1,2,2,2,2,1,2,3.0,4.0,1,3
8128,8128,31046280103,3104628,1,3,0,1,1,6,22,3,6,0,0,10.0,8.0,1,25,4.44,9.71,11703,11729,11729,0,3,2,1,2,2,,4,1,1,2,2,2,2,1,3,3.0,4.0,1,3
8129,8129,31046370102,3104637,1,2,1,2,0,5,3,17,0,5,0,1.0,9.0,1,105,83.49,115.73,11768,7078,11768,0,3,2,1,19,11,,1,1,1,2,2,1,1,1,5,6.0,6.0,4,2
8130,8130,31046370103,3104637,1,3,0,2,0,5,17,27,5,8,0,1.0,9.0,1,75,41.2,69.86,7078,8502,11768,0,3,5,4,19,11,,1,1,1,2,2,2,2,1,4,6.0,6.0,4,2
8131,8131,31046370104,3104637,1,4,0,2,0,5,27,18,8,5,0,2.1,9.0,2,40,8.2,19.76,8502,8853,11768,0,3,5,4,19,11,,1,1,1,2,2,3,3,2,3,4.0,5.0,4,2
8132,8132,31046370105,3104637,1,5,0,2,0,5,18,27,5,8,0,2.1,9.0,2,45,8.2,19.77,8853,8502,11768,0,3,5,4,19,11,,1,1,1,2,2,4,4,2,4,4.0,5.0,4,2
8133,8133,31046370202,3104637,2,2,0,2,0,5,27,18,8,5,0,2.2,9.0,2,40,8.2,19.76,8502,8853,11768,0,3,5,4,17,10,,1,1,1,2,2,3,3,2,3,4.0,5.0,4,2
8134,8134,31046370203,3104637,2,3,0,2,0,5,18,27,5,8,0,2.2,9.0,2,45,8.2,19.77,8853,8502,11768,0,3,5,4,17,10,,1,1,1,2,2,4,4,2,4,4.0,5.0,4,2
8139,8139,31046790102,3104679,1,2,1,2,0,1,3,9,0,1,0,1.0,9.0,1,25,7.82,22.23,11766,11733,11766,0,3,2,1,19,11,,1,1,1,1,1,1,1,1,3,4.0,5.0,4,2
8140,8140,31046790103,3104679,1,3,0,2,1,1,9,3,1,0,0,1.0,9.0,1,25,7.83,22.67,11733,11766,11766,0,3,2,1,19,11,,1,1,1,1,1,3,3,1,3,4.0,5.0,4,2
8141,8141,31046790202,3104679,2,2,1,2,0,1,3,9,0,1,10,1.0,9.0,1,35,27.97,47.8,11766,11702,11766,0,3,2,1,19,11,,1,1,1,1,1,1,1,1,3,6.0,6.0,4,2
8142,8142,31046790203,3104679,2,3,0,2,1,1,9,3,1,0,0,1.0,9.0,1,52,28.1,47.21,11702,11766,11766,0,3,2,1,19,11,,1,1,1,1,1,3,3,1,4,6.0,6.0,4,2
8501,8501,31058530102,3105853,1,2,1,1,0,1,3,17,0,5,0,1.0,9.0,1,11,6.91,16.78,11741,11716,11741,0,3,2,1,19,11,,1,1,1,1,2,1,1,1,2,3.0,4.0,3,1
8502,8502,31058530103,3105853,1,3,0,1,0,1,17,10,5,1,17,1.0,9.0,1,12,9.96,18.75,11716,11706,11741,0,3,2,1,19,11,,1,1,1,1,1,1,1,1,2,4.0,5.0,3,1
8503,8503,31058530104,3105853,1,4,0,1,0,1,10,17,1,5,0,1.0,9.0,1,6,1.26,3.21,11706,11706,11741,0,3,2,1,19,11,,1,1,1,1,1,2,2,1,1,2.0,3.0,3,1
8504,8504,31058530105,3105853,1,5,0,1,0,1,17,17,5,5,0,1.0,9.0,1,12,11.97,23.72,11706,11716,11741,0,3,2,1,19,11,,1,1,1,1,2,2,2,1,2,5.0,6.0,3,1
8505,8505,31058530106,3105853,1,6,0,1,0,1,17,17,5,5,0,1.0,9.0,1,11,7.36,16.23,11716,11741,11741,0,3,2,1,19,11,,1,1,1,1,2,2,2,1,2,3.0,4.0,3,1
8506,8506,31058530107,3105853,1,7,0,1,1,1,17,3,5,0,0,1.0,9.0,1,4,0.87,0.0,11741,11741,11741,0,3,2,1,19,11,,1,1,1,1,2,2,2,1,1,1.0,1.0,3,1
8524,8524,31059060102,3105906,1,2,1,2,0,1,3,9,0,1,0,1.0,9.0,1,10,4.57,9.77,11705,11772,11705,0,3,2,1,19,11,,1,1,1,1,1,1,1,1,2,3.0,4.0,2,2
8525,8525,31059060103,3105906,1,3,0,2,1,1,9,3,1,0,0,1.0,9.0,1,10,4.68,9.75,11772,11705,11705,0,3,2,1,19,11,,1,1,1,1,1,3,3,1,2,3.0,4.0,2,2
8658,8658,31063260102,3106326,1,2,1,2,0,1,3,21,0,7,0,1.0,9.0,1,15,0.0,0.0,11747,11577,11798,0,3,2,1,19,11,,1,1,1,1,2,5,4,1,2,5.0,6.0,4,2
8659,8659,31063260103,3106326,1,3,0,2,0,1,21,97,7,13,0,1.0,9.0,1,41,26.25,40.02,11577,10583,11798,0,3,2,1,19,11,,1,1,1,1,2,1,1,1,3,5.0,6.0,4,2
8660,8660,31063260104,3106326,1,4,0,2,0,1,97,9,13,1,0,1.0,9.0,1,10,4.8,12.73,10583,10601,11798,0,3,3,1,19,11,,1,1,1,1,1,1,1,1,2,3.0,4.0,4,2
8661,8661,31063260105,3106326,1,5,0,2,0,1,9,19,1,6,0,8.1,11.0,1,10,2.11,6.75,10601,10603,11798,0,3,3,1,23,13,,5,3,97,1,1,1,1,1,2,1.0,1.0,4,2
8662,8662,31063260106,3106326,1,6,0,2,0,1,19,9,6,1,0,8.1,11.0,1,39,2.08,6.21,10603,10601,11798,0,3,3,1,23,13,,5,3,97,1,1,1,1,1,3,1.0,1.0,4,2
8663,8663,31063260107,3106326,1,7,0,2,0,1,9,17,1,5,0,1.0,9.0,1,4,1.9,6.64,10601,10603,11798,0,3,3,1,19,11,,1,1,1,1,1,2,2,1,1,1.0,2.0,4,2
8664,8664,31063260108,3106326,1,8,0,2,0,1,17,9,5,1,0,1.0,9.0,1,7,1.67,5.48,10603,10601,11798,0,3,3,1,19,11,,1,1,1,1,1,2,2,1,1,1.0,2.0,4,2
8665,8665,31063260109,3106326,1,9,0,2,0,1,9,97,1,13,0,1.0,9.0,1,32,38.8,59.64,10601,11753,11798,0,3,3,1,19,11,,1,1,1,1,1,3,3,1,3,6.0,6.0,4,2
8666,8666,31063260110,3106326,1,10,0,2,1,1,97,3,13,0,0,1.0,9.0,1,16,0.0,0.0,11753,11747,11798,0,3,2,1,19,11,,1,1,1,1,2,3,3,1,2,5.0,6.0,4,2
8667,8667,31063260202,3106326,2,2,1,2,0,1,3,17,0,5,0,1.0,9.0,1,10,0.0,0.0,11747,11747,11798,0,3,2,1,19,11,,1,1,1,1,2,1,1,1,2,3.0,4.0,4,2
8668,8668,31063260203,3106326,2,3,0,2,0,1,17,9,5,1,0,1.0,9.0,1,8,9.99,18.12,11747,11753,11798,0,3,2,1,19,11,,1,1,1,1,1,1,1,1,1,4.0,5.0,4,2
8669,8669,31063260204,3106326,2,4,0,2,0,1,9,14,1,1,0,1.0,9.0,1,12,9.65,16.89,11753,11747,11798,0,3,2,1,19,11,,1,1,1,1,1,2,2,1,2,4.0,5.0,4,2
8670,8670,31063260205,3106326,2,5,0,2,0,1,14,17,1,5,0,1.0,9.0,1,4,1.41,0.0,11747,11747,11798,0,3,2,1,19,11,,1,1,1,1,1,2,2,1,1,1.0,2.0,4,2
8671,8671,31063260206,3106326,2,6,0,2,1,1,17,3,5,0,0,1.0,9.0,1,8,0.0,0.0,11747,11747,11798,0,3,2,1,19,11,,1,1,1,1,2,2,2,1,1,2.0,3.0,4,2
8672,8672,31063260207,3106326,2,7,1,2,0,1,3,9,0,1,0,1.0,9.0,1,20,0.0,0.0,11747,11706,11798,0,3,2,1,19,11,,1,1,1,1,1,3,3,1,3,4.0,5.0,4,2
8673,8673,31063260208,3106326,2,8,0,2,1,1,9,3,1,0,0,1.0,9.0,1,30,0.0,0.0,11706,11747,11798,0,3,2,1,19,11,,1,1,1,1,1,4,4,1,3,4.0,5.0,4,2
8686,8686,31064380102,3106438,1,2,1,5,0,1,3,5,0,4,0,2.1,9.0,2,7,2.63,13.06,11003,11001,11003,0,3,2,1,19,11,,1,1,1,1,2,1,1,2,1,2.0,3.0,4,3
8687,8687,31064380103,3106438,1,3,0,5,0,1,5,9,4,1,0,1.0,9.0,1,13,2.15,7.74,11001,11001,11003,0,3,2,1,19,11,,1,1,1,1,1,1,1,1,2,2.0,3.0,4,3
8688,8688,31064380104,3106438,1,4,0,5,0,1,9,17,1,5,0,1.0,9.0,1,3,1.12,3.73,11001,11003,11003,0,3,2,1,19,11,,1,1,1,1,1,2,2,1,1,1.0,1.0,4,3
8689,8689,31064380105,3106438,1,5,0,5,0,1,17,9,5,1,0,1.0,9.0,1,5,1.12,3.73,11003,11001,11003,0,3,2,1,19,11,,1,1,1,1,1,2,2,1,1,1.0,1.0,4,3
8690,8690,31064380106,3106438,1,6,0,5,0,1,9,6,1,4,0,1.0,9.0,1,15,2.15,7.64,11001,11001,11003,0,3,2,1,19,11,,1,1,1,1,1,3,3,1,2,2.0,3.0,4,3
8691,8691,31064380107,3106438,1,7,0,5,1,1,6,3,4,0,0,2.1,9.0,2,18,2.11,8.08,11001,11003,11003,0,3,2,1,19,11,,1,1,1,1,2,3,3,2,2,2.0,3.0,4,3
8692,8692,31064380202,3106438,2,2,1,5,0,1,3,9,0,1,0,7.2,1.1,2,68,22.97,49.25,11003,10001,11003,1,3,2,1,6,3,3.0,2,2,2,1,1,1,1,2,4,5.0,6.0,4,3
8693,8693,31064380205,3106438,2,5,0,5,1,1,9,3,1,0,0,7.2,1.1,1,80,18.92,45.08,10001,11003,11003,0,3,1,1,6,3,4.0,2,2,2,1,1,3,3,1,4,5.0,6.0,4,3
8694,8694,31064380302,3106438,3,2,1,5,0,1,3,9,0,1,0,2.2,9.0,2,20,2.2,7.16,11003,11580,11003,0,3,2,1,17,10,,1,1,1,1,1,2,2,2,3,2.0,3.0,4,3
8695,8695,31064380303,3106438,3,3,0,5,1,1,9,3,1,0,0,2.2,9.0,2,21,2.29,6.79,11580,11003,11003,0,3,2,1,17,10,,1,1,1,1,1,4,4,2,3,2.0,3.0,4,3
8696,8696,31064380402,3106438,4,2,1,5,0,1,3,9,0,1,0,2.1,9.0,2,20,2.2,7.16,11003,11580,11003,0,3,2,1,19,11,,1,1,1,1,1,2,2,2,3,2.0,3.0,4,3
8697,8697,31064380403,3106438,4,3,0,5,1,1,9,3,1,0,0,2.1,9.0,2,21,2.29,6.79,11580,11003,11003,0,3,2,1,19,11,,1,1,1,1,1,4,4,2,3,2.0,3.0,4,3
8698,8698,31064380502,3106438,5,2,1,5,0,8,3,27,0,8,0,11.0,0.0,21,17,4.33,13.69,11003,11003,11003,0,3,2,1,26,97,,97,97,97,2,2,1,1,4,2,2.0,3.0,4,3
8699,8699,31064380503,3106438,5,3,0,5,1,8,27,3,8,0,0,11.0,0.0,21,35,1.76,5.71,11003,11003,11003,0,3,2,1,26,97,,97,97,97,2,2,2,2,4,3,2.0,3.0,4,3
8705,8705,31064440102,3106444,1,2,1,1,0,9,3,23,0,9,0,1.0,9.0,1,15,1.96,5.87,11050,11050,11050,0,3,2,1,19,11,,1,1,1,2,2,1,1,1,2,1.0,2.0,9,1
8706,8706,31064440103,3106444,1,3,0,1,1,9,23,3,9,0,0,1.0,9.0,1,10,1.96,5.88,11050,11050,11050,0,3,2,1,19,11,,1,1,1,2,2,1,1,1,2,1.0,2.0,9,1
8707,8707,31064440104,3106444,1,4,1,1,0,5,3,16,0,5,0,1.0,9.0,1,10,1.27,3.68,11050,11050,11050,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,2,2.0,3.0,9,1
8708,8708,31064440105,3106444,1,5,0,1,1,5,16,3,5,0,0,1.0,9.0,1,10,1.27,3.7,11050,11050,11050,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,2,2.0,3.0,9,1
8841,8841,31073470102,3107347,1,2,1,2,0,1,3,9,0,1,0,1.0,9.0,1,31,0.0,0.0,11754,11735,11754,0,3,2,1,19,11,,1,1,1,1,1,1,1,1,3,5.0,6.0,9,3
8842,8842,31073470103,3107347,1,3,0,2,1,1,9,3,1,0,0,1.0,9.0,1,47,0.0,0.0,11735,11754,11754,0,3,2,1,19,11,,1,1,1,1,1,3,3,1,4,5.0,6.0,9,3
8843,8843,31073470104,3107347,1,4,1,2,1,0,3,3,0,0,0,1.0,9.0,1,34,0.58,0.0,11754,11754,11754,0,3,2,1,19,11,,1,1,1,2,2,4,4,1,3,3.0,4.0,9,3
8844,8844,31073470202,3107347,2,2,1,2,0,1,3,6,0,4,0,1.0,9.0,1,7,2.49,6.5,11754,11754,11754,0,3,2,1,19,11,,1,1,1,1,2,5,4,1,1,2.0,3.0,9,3
8845,8845,31073470203,3107347,2,3,0,2,0,1,6,9,4,1,0,2.1,9.0,2,39,43.53,64.19,11754,11371,11754,1,3,2,1,19,11,,1,1,1,1,1,5,4,2,3,6.0,6.0,9,3
8846,8846,31073470204,3107347,2,4,0,2,0,1,9,5,1,4,0,2.1,9.0,2,48,44.15,64.02,11371,11754,11754,0,3,1,1,19,11,,1,1,1,1,1,2,2,2,4,6.0,6.0,9,3
8847,8847,31073470205,3107347,2,5,0,2,1,1,5,3,4,0,1,1.0,9.0,1,6,2.49,6.5,11754,11754,11754,0,3,2,1,19,11,,1,1,1,1,2,2,2,1,1,2.0,3.0,9,3
8865,8865,31073860102,3107386,1,2,1,2,0,1,3,27,0,8,0,1.0,9.0,1,26,10.28,20.67,11780,11784,11780,0,3,2,1,19,11,,1,1,1,1,2,2,2,1,3,4.0,5.0,3,2
8866,8866,31073860103,3107386,1,3,0,2,0,1,27,10,8,1,11,1.0,9.0,1,20,9.39,17.89,11784,11733,11780,0,3,2,1,19,11,,1,1,1,1,1,2,2,1,3,4.0,5.0,3,2
8867,8867,31073860104,3107386,1,4,0,2,1,1,10,3,1,0,0,1.0,9.0,1,27,3.52,9.82,11733,11780,11780,0,3,2,1,19,11,,1,1,1,1,1,3,3,1,3,2.0,3.0,3,2
8881,8881,31075290102,3107529,1,2,1,2,0,4,3,5,0,4,0,2.1,9.0,2,15,1.66,0.0,11746,11746,11746,0,3,2,1,19,11,,1,1,1,2,2,1,1,2,2,2.0,3.0,1,1
8882,8882,31075290103,3107529,1,3,0,2,1,4,5,3,4,0,0,1.0,9.0,1,12,1.66,0.0,11746,11746,11746,0,3,2,1,19,11,,1,1,1,2,2,1,1,1,2,2.0,3.0,1,1
8883,8883,31075290104,3107529,1,4,1,2,0,4,3,6,0,4,3,1.0,9.0,1,12,1.66,0.0,11746,11746,11746,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,2,2.0,3.0,1,1
8884,8884,31075290105,3107529,1,5,0,2,1,4,6,3,4,0,0,2.1,9.0,2,8,1.66,0.0,11746,11746,11746,0,3,2,1,19,11,,1,1,1,2,2,2,2,2,1,2.0,3.0,1,1
8885,8885,31075290106,3107529,1,6,1,2,0,9,3,25,0,9,0,2.1,9.0,2,15,3.65,9.76,11746,11729,11746,0,3,2,1,19,11,,1,1,1,2,2,2,2,2,2,2.0,3.0,1,1
8886,8886,31075290107,3107529,1,7,0,2,0,9,25,16,9,5,0,1.0,9.0,1,10,0.65,0.0,11729,11729,11746,0,3,2,1,19,11,,1,1,1,2,2,3,3,1,2,1.0,1.0,1,1
8887,8887,31075290108,3107529,1,8,0,2,0,9,16,97,5,13,0,1.0,9.0,1,7,0.65,0.0,11729,11729,11746,0,3,2,1,19,11,,1,1,1,2,2,3,3,1,1,1.0,1.0,1,1
8888,8888,31075290109,3107529,1,9,0,2,0,9,97,16,13,5,0,1.0,9.0,1,9,2.76,6.29,11729,11729,11746,0,3,2,1,19,11,,1,1,1,2,2,3,3,1,1,2.0,3.0,1,1
8889,8889,31075290110,3107529,1,10,0,2,0,9,16,6,5,4,0,1.0,9.0,1,19,2.33,5.9,11729,11729,11746,0,3,2,1,19,11,,1,1,1,2,2,4,4,1,2,2.0,3.0,1,1
8890,8890,31075290111,3107529,1,11,0,2,1,9,6,3,4,0,0,2.1,9.0,2,18,3.65,9.78,11729,11746,11746,0,3,2,1,19,11,,1,1,1,2,2,4,4,2,2,2.0,3.0,1,1
8891,8891,31075290202,3107529,2,2,1,2,0,9,3,13,0,9,0,2.2,9.0,2,15,1.66,0.0,11746,11746,11746,0,3,2,1,17,10,,1,1,1,2,2,1,1,2,2,2.0,3.0,1,1
8892,8892,31075290203,3107529,2,3,0,2,1,9,13,3,9,0,0,2.2,9.0,2,8,1.66,0.0,11746,11746,11746,0,3,2,1,17,10,,1,1,1,2,2,2,2,2,1,2.0,3.0,1,1
8893,8893,31075290204,3107529,2,4,1,2,0,9,3,25,0,9,0,2.2,9.0,2,15,3.65,9.76,11746,11729,11746,0,3,2,1,17,10,,1,1,1,2,2,2,2,2,2,2.0,3.0,1,1
8894,8894,31075290205,3107529,2,5,0,2,1,9,25,3,9,0,0,2.2,9.0,2,18,3.65,9.78,11729,11746,11746,0,3,2,1,17,10,,1,1,1,2,2,4,4,2,2,2.0,3.0,1,1
8912,8912,31075720102,3107572,1,2,1,3,0,1,9,9,1,1,0,1.0,9.0,1,50,24.52,43.57,11953,11752,11953,0,3,2,1,19,11,,1,1,1,1,1,1,1,1,4,5.0,6.0,2,2
8913,8913,31075720103,3107572,1,3,0,3,1,1,9,3,1,0,0,1.0,9.0,1,30,22.5,41.67,11752,11953,11953,0,3,2,1,19,11,,1,1,1,1,1,2,2,1,3,5.0,6.0,2,2
8914,8914,31075720202,3107572,2,2,1,3,0,1,3,9,0,1,0,1.0,9.0,1,50,21.91,48.64,11953,11754,11953,0,3,2,1,19,11,,1,1,1,1,1,2,2,1,4,5.0,6.0,2,2
8915,8915,31075720203,3107572,2,3,0,3,1,1,9,3,1,0,0,1.0,9.0,1,50,20.44,46.39,11754,11953,11953,0,3,2,1,19,11,,1,1,1,1,1,4,4,1,4,5.0,6.0,2,2
8916,8916,31075720302,3107572,3,2,1,3,0,1,3,9,0,1,0,1.0,9.0,1,40,11.88,24.72,11953,11755,11953,0,3,2,1,19,11,,1,1,1,1,1,2,2,1,3,5.0,6.0,2,2
8917,8917,31075720303,3107572,3,3,0,3,1,1,9,3,1,0,0,1.0,9.0,1,50,11.88,25.15,11755,11953,11953,0,3,2,1,19,11,,1,1,1,1,1,3,3,1,4,5.0,6.0,2,2
9005,9005,31079060102,3107906,1,2,1,3,0,1,3,9,0,1,0,1.0,9.0,1,73,69.2,100.67,11731,10314,11731,1,3,2,1,19,11,,1,1,1,1,1,5,4,1,4,6.0,6.0,4,3
9006,9006,31079060103,3107906,1,3,0,3,0,1,9,9,1,1,0,1.0,9.0,1,20,5.65,16.4,10314,10301,11731,1,3,1,1,19,11,,1,1,1,1,1,2,2,1,3,3.0,4.0,4,3
