,Unnamed: 0,PLSAM,SAMPN,PERNO,PLANO,ORIG_HOME,HHSIZE,DEST_HOME,OTPURP,DTPURP,OTPURP_AGG,DTPURP_AGG,DTPURP2,LTMODE_AGG,MODE_SAMP,TOTTR,TRPDUR,TRPDIST_HN,TRPDUR_HN,OZIP,DZIP,HZIP,DNYC,GEO_GROUP2_O,GEO_GROUP3_O,PMODE,PMODE1,PAMODE,PMODE_R,PMODE_R2,PMODE_R3,WORK_PURP,WORKTRIP,TOD_R,TOD_R1,TOTTR_R,TRPDUR_R,TRIPDIST_R1,TRIPDIST_R2,INCOM_R,HHVEH_R
125234,125234,38934550202,3893455,2,2,1,5,0,3,9,0,1,21,1.0,9.0,1,22,5.68,14.55,11754,11788,11787,0,2,1,19,11,,1,1,1,1,1,1,1,1,3,3.0,4.0,2,2
125235,125235,38934550203,3893455,2,3,0,5,1,9,3,1,0,1,1.0,9.0,1,16,5.68,14.44,11788,11754,11787,0,2,1,19,11,,1,1,1,1,1,3,3,1,2,3.0,4.0,2,2
125332,125332,38941610102,3894161,1,2,1,1,0,3,14,0,1,0,1.0,9.0,1,15,2.37,5.9,11706,11729,11706,0,2,1,19,11,,1,1,1,1,1,2,2,1,2,3.0,4.0,2,3
125333,125333,38941610103,3894161,1,3,0,1,0,14,9,1,1,0,1.0,9.0,1,10,6.13,17.29,11729,11747,11706,0,2,1,19,11,,1,1,1,1,1,2,2,1,2,3.0,4.0,2,3
125334,125334,38941610104,3894161,1,4,0,1,0,9,16,1,5,0,1.0,9.0,1,20,5.38,14.63,11747,11729,11706,0,2,1,19,11,,1,1,1,1,1,3,3,1,3,3.0,4.0,2,3
125335,125335,38941610105,3894161,1,5,0,1,0,16,21,5,7,0,1.0,9.0,1,5,0.93,2.48,11729,11729,11706,0,2,1,19,11,,1,1,1,1,2,3,3,1,1,2.0,3.0,2,3
125336,125336,38941610106,3894161,1,6,0,1,1,21,3,7,0,0,1.0,9.0,1,10,2.37,5.94,11729,11706,11706,0,2,1,19,11,,1,1,1,1,2,3,3,1,2,2.0,3.0,2,3
125496,125496,38964630202,3896463,2,2,1,2,0,3,14,0,1,0,7.1,1.1,1,101,19.35,49.64,11024,10003,11024,1,2,1,6,3,2.0,2,2,2,1,1,5,4,1,5,5.0,6.0,4,1
125497,125497,38964630207,3896463,2,7,0,2,0,14,14,1,1,0,8.1,11.0,1,3,0.65,3.28,10003,10010,11024,1,1,1,23,13,,5,3,97,1,1,1,1,1,1,1.0,2.0,4,1
125498,125498,38964630208,3896463,2,8,0,2,1,14,3,1,0,0,7.0,1.0,1,111,18.58,44.99,10010,11024,11024,0,1,1,6,3,4.0,2,2,2,1,1,3,3,1,5,5.0,6.0,4,1
125499,125499,38965670202,3896567,2,2,1,2,0,3,22,0,6,0,1.0,9.0,1,4,2.28,6.72,11791,11801,11791,0,2,1,19,11,,1,1,1,1,2,1,1,1,1,2.0,3.0,4,2
125500,125500,38965670203,3896567,2,3,0,2,0,22,9,6,1,0,7.0,1.0,1,103,31.62,67.56,11801,0,11791,1,2,1,6,3,4.0,2,2,2,1,1,1,1,1,5,6.0,6.0,4,2
125501,125501,38965670208,3896567,2,8,0,2,1,9,3,1,0,0,7.1,1.1,1,106,31.62,64.14,0,11791,11791,0,1,1,6,3,4.0,2,2,2,1,1,3,3,1,5,6.0,6.0,4,2
125502,125502,38966380202,3896638,2,2,1,5,0,9,9,1,1,0,3.0,6.0,1,62,4.54,13.85,11050,11030,11050,0,2,1,15,9,,3,2,2,1,1,1,1,1,4,4.0,5.0,2,1
125503,125503,38966380206,3896638,2,6,0,5,1,9,3,1,0,0,3.0,6.0,1,60,4.54,13.9,11030,11050,11050,0,2,1,15,9,,3,2,2,1,1,3,3,1,4,4.0,5.0,2,1
125506,125506,38968480202,3896848,2,2,1,2,0,1,9,0,1,0,1.0,9.0,1,60,17.24,34.2,11758,11530,11758,0,2,1,19,11,,1,1,1,1,1,1,1,1,4,5.0,6.0,4,2
125507,125507,38968480203,3896848,2,3,0,2,1,9,2,1,0,0,1.0,9.0,1,60,16.94,34.63,11530,11758,11758,0,2,1,19,11,,1,1,1,1,1,3,3,1,4,5.0,6.0,4,2
125508,125508,38969890102,3896989,1,2,1,4,0,3,5,0,4,0,2.1,9.0,2,7,1.24,3.73,11598,11516,11598,0,2,1,19,11,,1,1,1,1,2,1,1,2,1,2.0,3.0,9,2
125509,125509,38969890103,3896989,1,3,0,4,0,5,9,4,1,0,1.0,9.0,1,41,14.23,31.67,11516,11020,11598,0,2,1,19,11,,1,1,1,1,1,1,1,1,3,4.0,5.0,9,2
125510,125510,38969890104,3896989,1,4,0,4,1,9,3,1,0,0,1.0,9.0,1,35,13.92,31.21,11020,11598,11598,0,2,1,19,11,,1,1,1,1,1,3,3,1,3,4.0,5.0,9,2
125511,125511,38969890202,3896989,2,2,1,4,0,3,9,0,1,0,1.0,9.0,1,10,0.44,0.0,11598,11598,11598,0,2,1,19,11,,1,1,1,1,1,1,1,1,2,1.0,2.0,9,2
125512,125512,38969890203,3896989,2,3,0,4,0,9,9,1,1,0,1.0,9.0,1,20,0.94,2.49,11598,11598,11598,0,2,1,19,11,,1,1,1,1,1,1,1,1,3,1.0,1.0,9,2
125513,125513,38969890204,3896989,2,4,0,4,1,9,3,1,0,0,1.0,9.0,1,9,0.94,2.49,11598,11598,11598,0,2,1,19,11,,1,1,1,1,1,2,2,1,1,1.0,2.0,9,2
125518,125518,38971030102,3897103,1,2,1,2,0,3,9,0,1,0,1.0,9.0,1,19,6.39,21.81,11021,11530,11021,0,2,1,19,11,,1,1,1,1,1,1,1,1,2,4.0,5.0,4,3
125519,125519,38971030103,3897103,1,3,0,2,0,9,14,1,1,0,1.0,9.0,1,10,3.6,11.28,11530,11530,11021,0,2,1,19,11,,1,1,1,1,1,1,1,1,2,2.0,3.0,4,3
125520,125520,38971030104,3897103,1,4,0,2,0,14,9,1,1,0,1.0,9.0,1,10,3.59,11.89,11530,11530,11021,0,2,1,19,11,,1,1,1,1,1,2,2,1,2,2.0,3.0,4,3
125521,125521,38971030105,3897103,1,5,0,2,0,9,21,1,7,0,1.0,9.0,1,6,0.67,0.0,11530,11530,11021,0,2,1,19,11,,1,1,1,1,1,3,3,1,1,1.0,1.0,4,3
125522,125522,38971030106,3897103,1,6,0,2,1,21,3,7,0,0,1.0,9.0,1,21,5.7,20.81,11530,11021,11021,0,2,1,19,11,,1,1,1,1,2,3,3,1,3,4.0,5.0,4,3
125523,125523,38971030202,3897103,2,2,1,2,0,3,9,0,1,0,1.0,9.0,1,20,6.87,22.21,11021,11360,11021,1,2,1,19,11,,1,1,1,1,1,1,1,1,3,3.0,4.0,4,3
125524,125524,38971030203,3897103,2,3,0,2,0,9,25,1,9,0,1.0,9.0,1,22,8.88,17.53,11360,11042,11021,0,1,1,19,11,,1,1,1,1,1,2,2,1,3,3.0,4.0,4,3
125525,125525,38971030204,3897103,2,4,0,2,0,25,16,9,5,0,1.0,9.0,1,7,1.74,5.7,11042,11020,11021,0,2,1,19,11,,1,1,1,1,2,3,3,1,1,2.0,3.0,4,3
125526,125526,38971030205,3897103,2,5,0,2,1,16,3,5,0,0,1.0,9.0,1,7,1.35,4.59,11020,11021,11021,0,2,1,19,11,,1,1,1,1,2,3,3,1,1,2.0,3.0,4,3
125533,125533,38971790202,3897179,2,2,1,3,0,3,9,0,1,0,1.0,9.0,1,36,21.49,40.21,11570,10472,11570,1,2,1,19,11,,1,1,1,1,1,5,4,1,3,5.0,6.0,2,2
125534,125534,38971790203,3897179,2,3,0,3,1,9,27,1,8,0,1.0,9.0,1,47,21.63,37.79,10472,11570,11570,0,1,1,19,11,,1,1,1,1,1,2,2,1,4,5.0,6.0,2,2
125538,125538,38973090102,3897309,1,2,1,4,0,3,19,0,6,0,1.0,9.0,1,4,1.23,0.0,0,11709,11709,0,2,1,19,11,,1,1,1,1,2,1,1,1,1,,,4,3
125539,125539,38973090103,3897309,1,3,0,4,0,19,9,6,1,0,1.0,9.0,1,5,3.81,8.98,11709,11560,11709,0,2,1,19,11,,1,1,1,1,1,1,1,1,1,2.0,3.0,4,3
125540,125540,38973090104,3897309,1,4,0,4,1,9,3,1,0,0,1.0,9.0,1,6,3.81,8.99,11560,0,11709,0,2,1,19,11,,1,1,1,1,1,3,3,1,1,2.0,3.0,4,3
125541,125541,38973090202,3897309,2,2,1,4,0,3,9,0,1,0,1.0,9.0,1,30,9.13,23.51,0,11797,11709,0,2,1,19,11,,1,1,1,1,1,1,1,1,3,4.0,5.0,4,3
125542,125542,38973090203,3897309,2,3,0,4,1,9,3,1,0,0,1.0,9.0,1,35,9.13,23.44,11797,0,11709,0,2,1,19,11,,1,1,1,1,1,3,3,1,3,4.0,5.0,4,3
125545,125545,38973090302,3897309,3,2,1,4,0,1,9,0,1,0,2.1,9.0,2,21,3.81,8.98,0,11560,11709,0,2,1,19,11,,1,1,1,1,1,1,1,2,3,2.0,3.0,4,3
125546,125546,38973090303,3897309,3,3,0,4,0,9,17,1,5,0,2.1,9.0,2,8,1.57,0.0,11560,11560,11709,0,2,1,19,11,,1,1,1,1,1,2,2,2,1,2.0,3.0,4,3
125547,125547,38973090304,3897309,3,4,0,4,0,17,26,5,9,0,2.1,9.0,2,16,4.05,10.34,11560,11771,11709,0,2,1,19,11,,1,1,1,1,2,2,2,2,2,3.0,4.0,4,3
125548,125548,38973090305,3897309,3,5,0,4,0,26,17,9,5,0,2.1,9.0,2,8,0.75,0.0,11771,11732,11709,0,2,1,19,11,,1,1,1,1,2,2,2,2,1,1.0,2.0,4,3
125549,125549,38973090306,3897309,3,6,0,4,0,17,17,5,5,0,2.1,9.0,2,2,0.75,0.0,11732,11732,11709,0,2,1,19,11,,1,1,1,1,2,2,2,2,1,1.0,1.0,4,3
125550,125550,38973090307,3897309,3,7,0,4,1,17,3,5,0,0,2.1,9.0,2,11,3.36,9.48,11732,0,11709,0,2,1,19,11,,1,1,1,1,2,2,2,2,2,3.0,4.0,4,3
125557,125557,38973360102,3897336,1,2,1,2,0,3,9,0,1,0,1.0,9.0,1,7,7.36,19.21,11758,11735,11762,0,2,1,19,11,,1,1,1,1,1,1,1,1,1,3.0,4.0,3,2
125558,125558,38973360103,3897336,1,3,0,2,1,9,3,1,0,0,1.0,9.0,1,15,7.74,19.01,11735,11758,11762,0,2,1,19,11,,1,1,1,1,1,2,2,1,2,3.0,4.0,3,2
125559,125559,38973360202,3897336,2,2,1,2,0,3,9,0,1,0,1.0,9.0,1,35,16.41,36.39,11758,11746,11762,0,2,1,19,11,,1,1,1,1,1,1,1,1,3,5.0,6.0,3,2
125560,125560,38973360203,3897336,2,3,0,2,0,9,22,1,6,0,1.0,9.0,1,23,4.37,11.58,11746,11747,11762,0,2,1,19,11,,1,1,1,1,1,2,2,1,3,3.0,4.0,3,2
125561,125561,38973360204,3897336,2,4,0,2,0,22,20,6,6,0,1.0,9.0,1,20,8.41,18.63,11747,11758,11762,0,2,1,19,11,,1,1,1,1,2,2,2,1,3,3.0,4.0,3,2
125562,125562,38973360205,3897336,2,5,0,2,1,20,3,6,0,0,1.0,9.0,1,15,4.14,10.73,11758,11758,11762,0,2,1,19,11,,1,1,1,1,2,3,3,1,2,2.0,3.0,3,2
126006,126006,39039500102,3903950,1,2,1,3,0,3,9,0,1,0,1.0,9.0,1,5,16.73,25.57,11702,11795,11702,0,2,1,19,11,,1,1,1,1,1,1,1,1,1,1.0,2.0,4,3
126007,126007,39039500103,3903950,1,3,0,3,1,9,3,1,0,0,1.0,9.0,1,10,16.89,26.16,11795,11702,11702,0,2,1,19,11,,1,1,1,1,1,3,3,1,2,1.0,2.0,4,3
126008,126008,39039500302,3903950,3,2,1,3,0,3,9,0,1,0,1.0,9.0,1,5,16.73,25.57,11702,11795,11702,0,2,1,19,11,,1,1,1,1,1,2,2,1,1,1.0,2.0,4,3
126009,126009,39039500303,3903950,3,3,0,3,1,9,3,1,0,0,1.0,9.0,1,5,16.89,26.16,11795,11702,11702,0,2,1,19,11,,1,1,1,1,1,3,3,1,1,1.0,2.0,4,3
126056,126056,39042390102,3904239,1,2,1,1,0,3,9,0,1,0,1.0,9.0,1,20,8.24,15.12,11741,11713,11741,0,2,1,19,11,,1,1,1,1,1,1,1,1,3,4.0,5.0,2,1
126057,126057,39042390103,3904239,1,3,0,1,0,9,16,1,5,0,1.0,9.0,1,20,6.15,12.91,11713,11763,11741,0,2,1,19,11,,1,1,1,1,1,3,3,1,3,2.0,3.0,2,1
126058,126058,39042390104,3904239,1,4,0,1,0,16,22,5,6,0,1.0,9.0,1,10,4.47,9.89,11763,11772,11741,0,2,1,19,11,,1,1,1,1,2,3,3,1,2,2.0,3.0,2,1
126059,126059,39042390105,3904239,1,5,0,1,1,22,3,6,0,0,1.0,9.0,1,15,6.77,13.3,11772,11741,11741,0,2,1,19,11,,1,1,1,1,2,3,3,1,2,3.0,4.0,2,1
126233,126233,39059780102,3905978,1,2,1,1,0,3,9,0,1,10,1.0,9.0,1,45,20.81,39.34,11798,11042,11798,0,2,1,19,11,,1,1,1,1,1,1,1,1,4,5.0,6.0,3,1
126234,126234,39059780103,3905978,1,3,0,1,0,9,22,1,6,0,1.0,9.0,1,6,0.38,0.0,11042,11042,11798,0,2,1,19,11,,1,1,1,1,1,3,3,1,1,1.0,1.0,3,1
126235,126235,39059780104,3905978,1,4,0,1,1,22,1,6,0,3,1.0,9.0,1,50,22.05,37.34,11042,11798,11798,0,2,1,19,11,,1,1,1,1,2,3,3,1,4,5.0,6.0,3,1
126269,126269,39067410202,3906741,2,2,1,4,0,3,16,0,5,0,1.0,9.0,1,3,1.98,5.15,11753,11545,11753,0,2,1,19,11,,1,1,1,1,2,1,1,1,1,,,4,2
126270,126270,39067410203,3906741,2,3,0,4,0,16,9,5,1,0,1.0,9.0,1,27,8.2,16.95,11545,11576,11753,0,2,1,19,11,,1,1,1,1,1,1,1,1,3,4.0,5.0,4,2
126271,126271,39067410204,3906741,2,4,0,4,1,9,3,1,0,0,1.0,9.0,1,21,8.27,16.83,11576,11753,11753,0,2,1,19,11,,1,1,1,1,1,2,2,1,3,4.0,5.0,4,2
126315,126315,39072150202,3907215,2,2,1,2,0,3,9,0,1,0,1.0,9.0,1,38,26.88,58.47,11801,11101,11801,1,2,1,19,11,,1,1,1,1,1,5,4,1,3,6.0,6.0,4,3
126316,126316,39072150204,3907215,2,4,0,2,1,9,3,1,0,0,1.0,9.0,1,60,27.13,54.0,11101,11801,11801,0,1,1,19,11,,1,1,1,1,1,3,3,1,4,6.0,6.0,4,3
126371,126371,39076520102,3907652,1,2,1,2,0,16,9,5,1,0,1.0,9.0,1,10,1.5,3.8,11735,11714,11735,0,2,1,19,11,,1,1,1,1,1,1,1,1,2,2.0,3.0,4,2
126372,126372,39076520103,3907652,1,3,0,2,0,9,16,1,5,0,1.0,9.0,1,15,1.55,3.75,11714,11735,11735,0,2,1,19,11,,1,1,1,1,1,2,2,1,2,2.0,3.0,4,2
126373,126373,39076520104,3907652,1,4,0,2,1,16,3,5,0,0,1.0,9.0,1,5,0.38,0.0,11735,11735,11735,0,2,1,19,11,,1,1,1,1,2,3,3,1,1,1.0,1.0,4,2
126374,126374,39076520202,3907652,2,2,1,2,0,3,9,0,1,0,1.0,9.0,1,10,4.25,8.5,11735,11793,11735,0,2,1,19,11,,1,1,1,1,1,1,1,1,2,3.0,4.0,4,2
126375,126375,39076520203,3907652,2,3,0,2,1,9,3,1,0,0,1.0,9.0,1,20,4.29,8.42,11793,11735,11735,0,2,1,19,11,,1,1,1,1,1,4,4,1,3,3.0,4.0,4,2
126500,126500,39093460202,3909346,2,2,1,2,0,3,17,0,5,0,1.0,9.0,1,25,21.72,37.34,11950,11751,11950,0,2,1,19,11,,1,1,1,1,2,1,1,1,3,6.0,6.0,3,2
126501,126501,39093460204,3909346,2,4,0,2,0,17,9,5,1,0,1.0,9.0,1,5,1.19,3.1,11751,11751,11950,0,2,1,19,11,,1,1,1,1,1,1,1,1,1,2.0,3.0,3,2
126502,126502,39093460205,3909346,2,5,0,2,0,9,14,1,1,0,1.0,9.0,1,70,44.74,80.67,11751,11217,11950,1,2,1,19,11,,1,1,1,1,1,1,1,1,4,6.0,6.0,3,2
126503,126503,39093460206,3909346,2,6,0,2,0,14,14,1,1,0,1.0,9.0,1,35,6.04,22.66,11217,0,11950,1,1,1,19,11,,1,1,1,1,1,2,2,1,3,4.0,5.0,3,2
126504,126504,39093460207,3909346,2,7,0,2,0,14,9,1,1,10,1.0,9.0,1,55,45.23,67.19,0,11751,11950,0,1,1,19,11,,1,1,1,1,1,2,2,1,4,6.0,6.0,3,2
126505,126505,39093460208,3909346,2,8,0,2,1,9,3,1,0,0,1.0,9.0,1,33,21.57,35.93,11751,11950,11950,0,2,1,19,11,,1,1,1,1,1,3,3,1,3,6.0,6.0,3,2
126532,126532,39096390102,3909639,1,2,1,2,0,3,5,0,4,0,2.1,9.0,2,4,2.45,6.35,11743,11743,11731,0,2,1,19,11,,1,1,1,1,2,1,1,2,1,1.0,2.0,4,1
126533,126533,39096390103,3909639,1,3,0,2,0,5,9,4,1,0,7.1,1.1,1,101,41.04,81.6,11743,10021,11731,1,2,1,6,3,2.0,2,2,2,1,1,1,1,1,5,6.0,6.0,4,1
126534,126534,39096390109,3909639,1,9,0,2,1,9,3,1,0,0,7.1,1.1,1,121,38.87,76.07,10021,11743,11731,0,1,1,6,3,4.0,2,2,2,1,1,3,3,1,5,6.0,6.0,4,1
126558,126558,39099060102,3909906,1,2,1,5,0,3,9,0,1,0,10.0,1.0,1,233,0.0,0.0,11768,0,11768,0,2,1,5,2,,4,1,1,1,1,5,4,1,5,6.0,6.0,4,2
126559,126559,39099060107,3909906,1,7,0,5,0,9,14,1,1,0,8.1,11.0,2,10,0.0,0.0,0,0,11768,0,7,6,23,13,,5,3,97,1,1,1,1,2,2,1.0,1.0,4,2
126560,126560,39099060108,3909906,1,8,0,5,0,14,9,1,1,0,8.1,11.0,1,13,0.0,0.0,0,0,11768,0,7,6,23,13,,5,3,97,1,1,2,2,1,2,1.0,1.0,4,2
126561,126561,39099060109,3909906,1,9,0,5,0,9,27,1,8,0,8.1,11.0,1,2,0.0,0.0,0,0,11768,0,7,6,23,13,,5,3,97,1,1,2,2,1,1,1.0,1.0,4,2
126562,126562,39099060110,3909906,1,10,0,5,0,27,9,8,1,0,8.1,11.0,1,5,0.0,0.0,0,0,11768,0,7,6,23,13,,5,3,97,1,1,2,2,1,1,1.0,1.0,4,2
126563,126563,39099060111,3909906,1,11,0,5,1,9,3,1,0,0,10.0,1.1,1,232,0.0,0.0,0,11768,11768,0,7,6,5,2,,4,1,1,1,1,3,3,1,5,6.0,6.0,4,2
126564,126564,39099060202,3909906,2,2,1,5,0,3,5,0,4,0,2.1,9.0,3,1,0.76,0.0,11768,11768,11768,0,2,1,19,11,,1,1,1,1,2,1,1,3,1,1.0,1.0,4,2
126565,126565,39099060203,3909906,2,3,0,5,0,5,5,4,4,0,2.1,9.0,2,12,2.69,7.43,11768,11768,11768,0,2,1,19,11,,1,1,1,1,2,1,1,2,2,2.0,3.0,4,2
126566,126566,39099060204,3909906,2,4,0,5,0,5,21,4,7,0,1.0,9.0,1,20,11.67,28.27,11768,11803,11768,0,2,1,19,11,,1,1,1,1,2,1,1,1,3,4.0,5.0,4,2
126567,126567,39099060205,3909906,2,5,0,5,0,21,9,7,1,0,1.0,9.0,1,18,10.75,21.62,11803,11566,11768,0,2,1,19,11,,1,1,1,1,1,1,1,1,2,4.0,5.0,4,2
126568,126568,39099060206,3909906,2,6,0,5,0,9,14,1,1,0,1.0,9.0,1,10,1.0,2.69,11566,11566,11768,0,2,1,19,11,,1,1,1,1,1,2,2,1,2,2.0,3.0,4,2
126569,126569,39099060207,3909906,2,7,0,5,0,14,9,1,1,0,1.0,9.0,1,13,1.0,2.67,11566,11566,11768,0,2,1,19,11,,1,1,1,1,1,2,2,1,2,2.0,3.0,4,2
126570,126570,39099060208,3909906,2,8,0,5,0,9,21,1,7,0,1.0,9.0,1,14,1.99,5.25,11566,11566,11768,0,2,1,19,11,,1,1,1,1,1,3,3,1,2,1.0,2.0,4,2
126571,126571,39099060209,3909906,2,9,0,5,0,21,24,7,9,0,1.0,9.0,1,47,28.33,52.01,11566,11768,11768,0,2,1,19,11,,1,1,1,1,2,3,3,1,4,6.0,6.0,4,2
126572,126572,39099060210,3909906,2,10,0,5,1,24,3,9,0,0,2.1,9.0,2,6,0.76,0.0,11768,11768,11768,0,2,1,19,11,,1,1,1,1,2,3,3,2,1,1.0,2.0,4,2
126655,126655,39103560102,3910356,1,2,1,1,0,3,9,0,1,0,1.0,9.0,1,60,29.13,40.9,11754,11530,11754,0,2,1,19,11,,1,1,1,1,1,1,1,1,4,6.0,6.0,2,1
126656,126656,39103560103,3910356,1,3,0,1,1,9,3,1,0,0,1.0,9.0,1,60,29.03,40.72,11530,11754,11754,0,2,1,19,11,,1,1,1,1,1,3,3,1,4,6.0,6.0,2,1
126693,126693,39105460202,3910546,2,2,1,2,0,3,9,0,1,0,1.0,9.0,1,80,28.13,45.34,11731,11042,11731,0,2,1,19,11,,1,1,1,1,1,1,1,1,4,6.0,6.0,4,2
126694,126694,39105460203,3910546,2,3,0,2,1,9,3,1,0,0,1.0,9.0,1,60,26.85,46.52,11042,11731,11731,0,2,1,19,11,,1,1,1,1,1,3,3,1,4,6.0,6.0,4,2
126731,126731,39106430102,3910643,1,2,1,4,0,3,9,0,1,0,7.1,1.1,1,90,33.22,72.61,11743,11101,11743,1,2,1,6,3,2.0,2,2,2,1,1,1,1,1,5,6.0,6.0,4,2
126732,126732,39106430105,3910643,1,5,0,4,1,9,3,1,0,0,7.1,1.1,1,90,33.72,69.24,11101,11743,11743,0,1,1,6,3,4.0,2,2,2,1,1,3,3,1,5,6.0,6.0,4,2
126733,126733,39106430202,3910643,2,2,1,4,0,3,5,0,4,0,2.1,9.0,2,10,3.49,9.76,11743,11743,11743,0,2,1,19,11,,1,1,1,1,2,1,1,2,2,2.0,3.0,4,2
126734,126734,39106430203,3910643,2,3,0,4,0,5,14,4,1,0,1.0,9.0,1,9,6.46,15.63,11743,11791,11743,0,2,1,19,11,,1,1,1,1,1,1,1,1,1,3.0,4.0,4,2
126735,126735,39106430204,3910643,2,4,0,4,1,14,3,1,0,0,1.0,9.0,1,10,4.37,10.21,11791,11743,11743,0,2,1,19,11,,1,1,1,1,1,3,3,1,2,2.0,3.0,4,2
126772,126772,39110310402,3911031,4,2,1,4,0,3,9,0,1,0,1.0,9.0,1,45,21.43,33.6,11767,11803,11767,0,2,1,19,11,,1,1,1,1,1,1,1,1,4,5.0,6.0,2,2
126773,126773,39110310403,3911031,4,3,0,4,1,9,3,1,0,0,1.0,9.0,1,60,21.48,33.57,11803,11767,11767,0,2,1,19,11,,1,1,1,1,1,3,3,1,4,5.0,6.0,2,2
126776,126776,39110700202,3911070,2,2,1,2,0,3,9,0,1,0,10.0,1.0,1,90,10.23,18.45,11746,11803,11729,0,2,1,5,2,,4,1,1,1,1,1,1,1,5,5.0,6.0,1,1
126777,126777,39110700206,3911070,2,6,0,2,1,9,9,1,1,0,10.0,1.0,1,88,9.91,17.33,11803,11746,11729,0,2,1,5,2,,4,1,1,1,1,3,3,1,4,5.0,6.0,1,1
126778,126778,39111190102,3911119,1,2,1,3,0,3,9,0,1,0,1.0,9.0,1,41,17.38,32.12,11731,11801,11731,0,2,1,19,11,,1,1,1,1,1,1,1,1,3,5.0,6.0,4,3
126779,126779,39111190103,3911119,1,3,0,3,1,9,3,1,0,0,1.0,9.0,1,44,17.45,33.02,11801,11731,11731,0,2,1,19,11,,1,1,1,1,1,3,3,1,3,5.0,6.0,4,3
126780,126780,39111190202,3911119,2,2,1,3,0,3,16,0,5,0,1.0,9.0,1,7,2.47,6.68,11731,11731,11731,0,2,1,19,11,,1,1,1,1,2,1,1,1,1,2.0,3.0,4,3
126781,126781,39111190203,3911119,2,3,0,3,0,16,9,5,1,0,1.0,9.0,1,20,7.8,19.16,11731,11729,11731,0,2,1,19,11,,1,1,1,1,1,1,1,1,3,4.0,5.0,4,3
126782,126782,39111190204,3911119,2,4,0,3,0,9,21,1,7,0,8.1,11.0,1,7,0.61,0.0,11729,11729,11731,0,2,1,23,13,,5,3,97,1,1,2,2,1,1,1.0,1.0,4,3
126783,126783,39111190205,3911119,2,5,0,3,0,21,9,7,1,10,8.1,11.0,1,7,0.61,0.0,11729,11729,11731,0,2,1,23,13,,5,3,97,1,1,2,2,1,1,1.0,1.0,4,3
126784,126784,39111190206,3911119,2,6,0,3,1,9,3,1,0,0,1.0,9.0,1,29,10.7,26.07,11729,11731,11731,0,2,1,19,11,,1,1,1,1,1,2,2,1,3,4.0,5.0,4,3
126785,126785,39111190207,3911119,2,7,1,3,0,3,10,0,1,0,1.0,9.0,1,24,13.46,24.53,11731,11729,11731,0,2,1,19,11,,1,1,1,1,1,3,3,1,3,4.0,5.0,4,3
126786,126786,39111190208,3911119,2,8,0,3,1,10,3,1,0,0,1.0,9.0,1,17,9.0,21.47,11729,11725,11731,0,2,1,19,11,,1,1,1,1,1,4,4,1,2,4.0,5.0,4,3
126787,126787,39111190302,3911119,3,2,1,3,0,3,9,0,1,0,1.0,9.0,1,26,14.97,29.15,11731,11779,11731,0,2,1,19,11,,1,1,1,1,1,1,1,1,3,5.0,6.0,4,3
126788,126788,39111190303,3911119,3,3,0,3,0,9,21,1,7,0,2.2,9.0,2,1,0.9,0.0,11779,11779,11731,0,2,1,17,10,,1,1,1,1,1,2,2,2,1,1.0,2.0,4,3
126789,126789,39111190304,3911119,3,4,0,3,0,21,9,7,1,0,2.2,9.0,2,7,0.9,0.0,11779,11779,11731,0,2,1,17,10,,1,1,1,1,1,2,2,2,1,1.0,2.0,4,3
126790,126790,39111190305,3911119,3,5,0,3,1,9,3,1,0,0,1.0,9.0,1,34,14.91,29.57,11779,11731,11731,0,2,1,19,11,,1,1,1,1,1,3,3,1,3,5.0,6.0,4,3
126815,126815,39111940102,3911194,1,2,1,3,0,3,5,0,4,0,2.1,9.0,2,9,3.06,7.33,11746,11743,11746,0,2,1,19,11,,1,1,1,1,2,1,1,2,1,2.0,3.0,4,3
126816,126816,39111940103,3911194,1,3,0,3,0,5,9,4,1,0,1.0,9.0,1,30,13.12,29.37,11743,11726,11746,0,2,1,19,11,,1,1,1,1,1,1,1,1,3,5.0,6.0,4,3
126817,126817,39111940105,3911194,1,5,0,3,1,9,3,1,0,0,1.0,9.0,1,28,13.85,29.13,11726,11746,11746,0,2,1,19,11,,1,1,1,1,1,2,2,1,3,4.0,5.0,4,3
126832,126832,39115240102,3911524,1,2,1,4,0,3,20,0,6,0,1.0,9.0,1,14,0.0,0.0,11727,11720,11727,0,2,1,19,11,,1,1,1,1,2,1,1,1,2,2.0,3.0,4,2
126833,126833,39115240103,3911524,1,3,0,4,0,20,17,6,5,0,1.0,9.0,1,5,2.02,5.04,11720,11720,11727,0,2,1,19,11,,1,1,1,1,2,1,1,1,1,1.0,2.0,4,2
126834,126834,39115240104,3911524,1,4,0,4,0,17,9,5,1,0,1.0,9.0,1,15,3.39,8.52,11720,11784,11727,0,2,1,19,11,,1,1,1,1,1,1,1,1,2,2.0,3.0,4,2
126835,126835,39115240105,3911524,1,5,0,4,1,9,3,1,0,0,1.0,9.0,1,10,0.0,0.0,11784,11727,11727,0,2,1,19,11,,1,1,1,1,1,3,3,1,2,2.0,3.0,4,2
126836,126836,39115240202,3911524,2,2,1,4,0,3,9,0,1,10,1.0,9.0,1,10,0.0,0.0,11727,11727,11727,0,2,1,19,11,,1,1,1,1,1,1,1,1,2,1.0,2.0,4,2
