,Unnamed: 0,Unnamed: 0.1,PLSAM,SAMPN,PERNO,PLANO,ORIG_HOME,HHSIZE,DEST_HOME,DTPURP,DTPURP2,LTMODE_AGG,TOTTR,TRPDUR,TRPDIST_HN,OZIP,DNYC,PMODE,TOTTR_R,INCOM_R,HHVEH_R
4381,110966,110966,37607550103,3760755,1,3,0,2,0,26,0,1.0,1,6,1.9,11021,0,19,1,9,2
4382,110967,110967,37607550104,3760755,1,4,0,2,0,9,0,1.0,1,8,1.9,11023,0,19,1,9,2
4383,110968,110968,37607550105,3760755,1,5,0,2,1,3,0,1.0,1,7,3.8,11021,0,19,1,9,2
4384,110998,110998,37610230102,3761023,1,2,1,2,0,97,0,1.0,1,25,15.57,11010,0,19,1,4,3
4385,110999,110999,37610230103,3761023,1,3,0,2,0,9,0,1.0,1,36,22.3,11758,1,19,1,4,3
4386,111001,111001,37610230105,3761023,1,5,1,2,0,9,0,1.0,1,30,15.29,11010,0,19,1,4,3
4387,111002,111002,37610230106,3761023,1,6,0,2,1,3,0,1.0,1,35,15.03,11758,0,19,1,4,3
4388,111025,111025,37610440202,3761044,2,2,0,4,0,9,0,1.0,1,5,1.6,11783,0,19,1,4,1
4389,111026,111026,37610440203,3761044,2,3,0,4,0,9,0,1.0,1,10,2.5,11758,0,19,1,4,1
4390,111027,111027,37610440204,3761044,2,4,0,4,0,14,0,1.0,1,15,4.85,11783,0,19,1,4,1
4391,111028,111028,37610440205,3761044,2,5,0,4,0,6,3,1.0,1,10,3.07,11762,0,19,1,4,1
4392,111029,111029,37610440206,3761044,2,6,0,4,0,27,0,2.2,2,5,2.16,11783,0,17,2,4,1
4393,111030,111030,37610440207,3761044,2,7,0,4,0,19,0,2.2,2,7,2.3,11783,0,17,2,4,1
4394,111031,111031,37610440208,3761044,2,8,0,4,0,6,0,2.2,2,4,2.16,11783,0,17,2,4,1
4395,111032,111032,37610440209,3761044,2,9,0,4,0,3,0,2.2,4,11,2.3,11783,0,17,4,4,1
4396,111033,111033,37610440210,3761044,2,10,0,4,0,6,0,1.0,1,5,0.76,11783,0,19,1,4,1
4397,111034,111034,37610440211,3761044,2,11,0,4,0,3,0,2.1,2,9,0.76,11793,0,19,2,4,1
4398,111035,111035,37610440212,3761044,2,12,0,4,0,11,0,2.2,5,7,2.16,11783,0,17,4,4,1
4399,111036,111036,37610440213,3761044,2,13,0,4,0,3,0,2.2,5,10,2.3,11783,0,17,4,4,1
4400,111061,111061,37611290102,3761129,1,2,1,4,0,9,10,1.0,1,20,6.0,11793,0,19,1,2,2
4401,111062,111062,37611290103,3761129,1,3,0,4,1,3,0,1.0,1,30,5.95,11501,0,19,1,2,2
4402,111063,111063,37611290202,3761129,2,2,1,4,0,9,10,1.0,1,30,6.0,11793,0,19,1,2,2
4403,111064,111064,37611290203,3761129,2,3,0,4,1,3,0,1.0,1,30,5.95,11590,0,19,1,2,2
4404,111362,111362,37627270102,3762727,1,2,1,1,0,9,0,10.0,1,70,14.45,11561,1,3,1,4,1
4405,111738,111738,37644590102,3764459,1,2,1,1,0,9,0,1.0,1,45,29.38,11787,0,19,1,4,1
4406,111739,111739,37644590103,3764459,1,3,0,1,1,3,0,1.0,1,35,29.39,11554,0,19,1,4,1
4407,112209,112209,37663510202,3766351,2,2,1,2,0,14,0,1.0,1,45,13.88,11717,0,19,1,9,3
4408,112210,112210,37663510203,3766351,2,3,0,2,1,1,3,1.0,1,45,13.92,11720,0,19,1,9,3
4409,113100,113100,37750110202,3775011,2,2,1,2,0,9,0,1.0,1,27,18.14,11706,0,19,1,2,3
4410,113101,113101,37750110203,3775011,2,3,0,2,1,3,0,1.0,1,25,18.31,11795,0,19,1,2,3
4411,113116,113116,37750840102,3775084,1,2,1,2,0,9,0,1.0,1,5,1.14,11946,0,19,1,4,2
4412,113117,113117,37750840103,3775084,1,3,0,2,1,3,0,1.0,1,6,1.14,11946,0,19,1,4,2
4413,113118,113118,37750840202,3775084,2,2,1,2,0,5,0,2.1,3,22,9.47,11946,0,19,3,4,2
4414,113119,113119,37750840203,3775084,2,3,0,2,0,17,0,1.0,1,25,6.83,11968,0,19,1,4,2
4415,113120,113120,37750840205,3775084,2,5,0,2,0,14,0,1.0,1,7,2.25,11932,0,19,1,4,2
4416,113121,113121,37750840206,3775084,2,6,0,2,0,14,0,1.0,1,6,2.25,11932,0,19,1,4,2
4417,113122,113122,37750840207,3775084,2,7,0,2,0,14,0,1.0,1,5,2.25,11932,0,19,1,4,2
4418,113123,113123,37750840208,3775084,2,8,0,2,0,9,0,1.0,1,50,31.1,11932,0,19,1,4,2
4419,113124,113124,37750840209,3775084,2,9,0,2,1,3,0,1.0,1,21,18.89,11933,0,19,1,4,2
4420,113198,113198,37756130207,3775613,2,7,1,2,0,9,0,1.0,1,70,0.0,11784,1,19,1,3,2
4421,113264,113264,37758310102,3775831,1,2,1,3,0,9,0,1.0,1,24,14.47,11961,0,19,1,2,3
4422,113265,113265,37758310103,3775831,1,3,0,3,1,3,0,1.0,1,35,11.6,11742,0,19,1,2,3
4423,113519,113519,37777010102,3777701,1,2,1,5,0,9,0,2.2,2,5,1.4,11710,0,17,2,1,3
4424,113520,113520,37777010103,3777701,1,3,0,5,1,3,0,2.1,2,5,1.4,11710,0,19,2,1,3
4425,113523,113523,37777010302,3777701,3,2,1,5,0,9,10,8.1,1,5,0.44,11710,0,23,1,1,3
4426,113524,113524,37777010303,3777701,3,3,0,5,1,3,0,8.1,1,5,0.44,11710,0,23,1,1,3
4427,113545,113545,37778190202,3777819,2,2,1,3,0,23,0,1.0,1,15,4.37,11577,0,19,1,9,3
4428,113546,113546,37778190203,3777819,2,3,0,3,0,9,0,1.0,1,75,31.69,11596,0,19,1,9,3
4429,113548,113548,37778190205,3777819,2,5,0,3,1,3,0,1.0,1,5,0.73,11576,0,19,1,9,3
4430,113556,113556,37779780102,3777978,1,2,1,2,0,9,0,1.0,1,45,22.31,11791,1,19,1,4,2
4431,113558,113558,37779780202,3777978,2,2,1,2,0,9,0,1.0,1,20,18.36,11791,1,19,1,4,2
4432,113563,113563,37780080102,3778008,1,2,1,1,0,9,0,1.0,1,46,16.44,11001,1,19,1,4,1
4433,113574,113574,37780460202,3778046,2,2,1,2,0,9,0,1.0,1,25,2.85,11040,1,19,1,4,2
4434,113576,113576,37780460204,3778046,2,4,0,2,0,14,0,1.0,1,20,2.75,11040,0,19,1,4,2
4435,113577,113577,37780460205,3778046,2,5,0,2,0,14,0,1.0,1,1,1.24,11596,0,19,1,4,2
4436,113578,113578,37780460206,3778046,2,6,0,2,0,14,0,1.0,1,15,4.05,11596,0,19,1,4,2
4437,113579,113579,37780460207,3778046,2,7,0,2,1,3,0,1.0,1,10,3.61,11010,0,19,1,4,2
4438,113580,113580,37780460208,3778046,2,8,1,2,0,14,0,1.0,1,3,1.37,11040,0,19,1,4,2
4439,113581,113581,37780460209,3778046,2,9,0,2,1,3,0,1.0,1,5,1.37,11040,0,19,1,4,2
4440,113597,113597,37780630202,3778063,2,2,1,2,0,9,0,1.0,1,40,13.39,11552,1,19,1,3,2
4441,113599,113599,37780720102,3778072,1,2,0,6,0,9,0,1.0,1,40,37.23,11040,0,19,1,4,3
4442,113641,113641,37781200202,3778120,2,2,1,2,0,9,0,1.0,1,15,1.47,11570,0,19,1,3,2
4443,113642,113642,37781200203,3778120,2,3,0,2,1,3,0,1.0,1,15,1.56,11563,0,19,1,3,2
4444,113643,113643,37781200204,3778120,2,4,1,2,0,9,0,1.0,1,15,1.47,11570,0,19,1,3,2
4445,113644,113644,37781200205,3778120,2,5,0,2,1,3,0,1.0,1,15,1.56,11563,0,19,1,3,2
4446,113645,113645,37782130102,3778213,1,2,1,3,0,9,0,1.0,1,35,25.71,11756,1,19,1,3,2
4447,113659,113659,37782820202,3778282,2,2,1,2,0,16,0,1.0,1,8,2.02,11710,0,19,1,9,3
4448,113660,113660,37782820203,3778282,2,3,0,2,0,9,0,1.0,1,40,18.29,11566,0,19,1,9,3
4449,113661,113661,37782820204,3778282,2,4,0,2,1,3,0,1.0,1,50,21.26,0,0,19,1,9,3
4450,113662,113662,37783620102,3778362,1,2,1,4,0,9,0,7.0,1,105,24.51,11050,1,6,1,9,2
4451,113664,113664,37783620202,3778362,2,2,1,4,0,9,0,1.0,1,15,1.61,11050,0,19,1,9,2
4452,113665,113665,37783620203,3778362,2,3,0,4,0,6,0,1.0,1,15,1.61,11050,0,19,1,9,2
4453,113666,113666,37783620204,3778362,2,4,0,4,1,3,0,2.1,2,15,0.54,11050,0,19,2,9,2
4454,113671,113671,37784230102,3778423,1,2,1,1,0,16,0,7.0,1,62,25.65,11590,1,6,1,2,1
4455,113678,113678,37785190102,3778519,1,2,1,1,0,9,0,1.0,1,31,8.48,11050,0,19,1,4,1
4456,113679,113679,37785190103,3778519,1,3,0,1,0,14,0,1.0,1,9,3.6,11501,0,19,1,4,1
4457,113680,113680,37785190104,3778519,1,4,0,1,0,9,0,1.0,1,10,3.59,11530,0,19,1,4,1
4458,113681,113681,37785190105,3778519,1,5,0,1,0,22,0,1.0,1,32,8.47,11501,0,19,1,4,1
4459,113682,113682,37785190106,3778519,1,6,0,1,0,16,0,1.0,1,3,0.64,11050,0,19,1,4,1
4460,113683,113683,37785190107,3778519,1,7,0,1,1,3,0,1.0,1,3,0.64,11050,0,19,1,4,1
4461,113693,113693,37785740204,3778574,2,4,1,2,0,19,0,1.0,1,7,0.61,11572,0,19,1,4,3
4462,113694,113694,37785740205,3778574,2,5,0,2,0,9,0,1.0,1,33,3.34,11572,0,19,1,4,3
4463,113695,113695,37785740207,3778574,2,7,0,2,0,21,0,8.1,1,9,0.4,11570,0,23,1,4,3
4464,113696,113696,37785740208,3778574,2,8,0,2,0,9,0,8.1,1,11,0.4,11570,0,23,1,4,3
4465,113697,113697,37785740209,3778574,2,9,0,2,1,3,0,1.0,1,17,3.34,11570,0,19,1,4,3
4466,113700,113700,37785950102,3778595,1,2,1,3,0,9,0,7.2,2,73,0.0,11570,1,6,2,4,2
4467,114542,114542,37850210202,3785021,2,2,1,4,0,9,0,1.0,1,9,4.46,11743,0,19,1,2,2
4468,114543,114543,37850210203,3785021,2,3,0,4,0,20,0,2.1,2,17,4.46,11791,0,19,2,2,2
4469,114544,114544,37850210204,3785021,2,4,0,4,1,3,0,2.1,2,6,0.39,11746,0,19,2,2,2
4470,114545,114545,37850210205,3785021,2,5,1,4,0,9,0,1.0,1,11,4.46,11743,0,19,1,2,2
4471,114546,114546,37850210206,3785021,2,6,0,4,0,22,0,1.0,1,15,4.46,11791,0,19,1,2,2
4472,114547,114547,37850210207,3785021,2,7,0,4,1,3,0,1.0,1,6,0.39,11746,0,19,1,2,2
4473,114557,114557,37853090104,3785309,1,4,1,3,0,10,0,1.0,1,11,6.4,11777,0,19,1,9,2
4474,114558,114558,37853090105,3785309,1,5,0,3,0,9,0,2.1,2,5,0.65,11790,0,19,2,9,2
4475,114559,114559,37853090106,3785309,1,6,0,3,1,3,0,1.0,1,15,6.4,11733,0,19,1,9,2
4476,114560,114560,37853090107,3785309,1,7,1,3,0,9,0,1.0,1,2,1.01,11777,0,19,1,9,2
4477,114561,114561,37853090108,3785309,1,8,0,3,1,3,0,1.0,1,2,1.01,0,0,19,1,9,2
4478,114564,114564,37853090204,3785309,2,4,1,3,0,9,0,1.0,1,10,2.37,11777,0,19,1,9,2
4479,114565,114565,37853090205,3785309,2,5,0,3,0,19,0,1.0,1,4,0.94,11776,0,19,1,9,2
4480,114566,114566,37853090206,3785309,2,6,0,3,0,9,0,1.0,1,12,3.95,11776,0,19,1,9,2
4481,114567,114567,37853090207,3785309,2,7,0,3,0,19,0,1.0,1,5,1.12,11764,0,19,1,9,2
4482,114568,114568,37853090208,3785309,2,8,0,3,0,19,0,1.0,1,4,2.89,11764,0,19,1,9,2
4483,114569,114569,37853090209,3785309,2,9,0,3,0,9,0,1.0,1,5,3.02,11764,0,19,1,9,2
4484,114570,114570,37853090210,3785309,2,10,0,3,0,16,0,1.0,1,5,0.81,11764,0,19,1,9,2
4485,114571,114571,37853090211,3785309,2,11,0,3,1,3,0,1.0,1,13,6.97,11789,0,19,1,9,2
4486,114587,114587,37854470102,3785447,1,2,1,2,0,9,14,1.0,1,9,0.55,11706,0,19,1,1,2
4487,114588,114588,37854470103,3785447,1,3,0,2,1,3,0,1.0,1,8,0.55,11706,0,19,1,1,2
4488,114596,114596,37854960202,3785496,2,2,1,2,0,9,0,1.0,1,50,0.0,11777,0,19,1,3,2
4489,114597,114597,37854960203,3785496,2,3,0,2,1,3,0,1.0,1,60,0.0,11735,0,19,1,3,2
4490,114655,114655,37859630102,3785963,1,2,1,2,0,9,0,1.0,1,42,18.71,11757,0,19,1,4,2
4491,114656,114656,37859630103,3785963,1,3,0,2,0,14,0,1.0,1,7,1.16,11552,0,19,1,4,2
4492,114657,114657,37859630104,3785963,1,4,0,2,0,14,0,1.0,1,8,1.15,11550,0,19,1,4,2
4493,114658,114658,37859630105,3785963,1,5,0,2,0,19,0,1.0,1,4,1.06,11010,0,19,1,4,2
4494,114659,114659,37859630106,3785963,1,6,0,2,0,19,0,1.0,1,7,1.15,11552,0,19,1,4,2
4495,114660,114660,37859630107,3785963,1,7,0,2,0,21,0,1.0,1,9,1.16,11550,0,19,1,4,2
4496,114661,114661,37859630108,3785963,1,8,0,2,0,9,0,1.0,1,10,0.3,11552,0,19,1,4,2
4497,114662,114662,37859630109,3785963,1,9,0,2,1,3,0,1.0,1,46,18.57,11552,0,19,1,4,2
4498,114663,114663,37859630202,3785963,2,2,1,2,0,9,0,1.0,1,30,11.01,11757,0,19,1,4,2
4499,114664,114664,37859630203,3785963,2,3,0,2,0,22,0,1.0,1,33,10.91,11801,0,19,1,4,2
4500,114665,114665,37859630204,3785963,2,4,0,2,0,16,0,1.0,1,55,17.77,11552,0,19,1,4,2
4501,114666,114666,37859630205,3785963,2,5,0,2,1,3,0,1.0,1,17,2.95,11704,0,19,1,4,2
4502,114764,114764,37869780102,3786978,1,2,1,4,0,9,0,1.0,1,2,0.76,11795,0,19,1,4,3
4503,114765,114765,37869780103,3786978,1,3,0,4,1,3,0,1.0,1,2,0.76,11795,0,19,1,4,3
4504,114776,114776,37869780304,3786978,3,4,1,4,0,9,0,1.0,1,5,0.76,11795,0,19,1,4,3
4505,114777,114777,37869780305,3786978,3,5,0,4,1,3,0,1.0,1,5,0.76,11795,0,19,1,4,3
4506,114914,114914,37877170102,3787717,1,2,1,2,0,9,0,1.0,1,161,1.67,11795,0,19,1,9,3
4507,114915,114915,37877170103,3787717,1,3,0,2,0,9,0,1.0,1,7,1.67,11702,0,19,1,9,3
4508,114916,114916,37877170104,3787717,1,4,0,2,0,17,0,1.0,1,11,5.22,11795,0,19,1,9,3
4509,114917,114917,37877170105,3787717,1,5,0,2,1,3,0,1.0,1,6,5.22,11706,0,19,1,9,3
4510,114920,114920,37877170202,3787717,2,2,1,2,0,9,0,1.0,1,35,23.45,11795,0,19,1,9,3
4511,114921,114921,37877170203,3787717,2,3,0,2,0,25,0,1.0,1,115,39.15,11727,0,19,1,9,3
4512,114922,114922,37877170204,3787717,2,4,0,2,1,3,0,1.0,1,30,22.49,11530,0,19,1,9,3
4513,114929,114929,37878340202,3787834,2,2,1,4,0,9,0,7.1,1,75,33.11,11793,1,6,1,4,2
4514,114948,114948,37880400102,3788040,1,2,1,1,0,9,0,1.0,1,30,0.0,11714,0,19,1,2,1
4515,114949,114949,37880400104,3788040,1,4,0,1,0,16,0,1.0,1,15,0.0,11735,0,19,1,2,1
4516,114950,114950,37880400105,3788040,1,5,0,1,1,3,0,1.0,1,5,1.87,11714,0,19,1,2,1
4517,114953,114953,37880830102,3788083,1,2,1,2,0,9,0,1.0,1,60,15.53,11710,0,19,1,4,2
4518,114954,114954,37880830103,3788083,1,3,0,2,1,3,1,1.0,1,90,15.38,11729,0,19,1,4,2
4519,114955,114955,37880830202,3788083,2,2,1,2,0,9,0,1.0,1,30,8.45,11710,0,19,1,4,2
4520,114956,114956,37880830203,3788083,2,3,0,2,1,3,0,1.0,1,30,8.42,11563,0,19,1,4,2
4521,114986,114986,37882890105,3788289,1,5,1,4,0,9,0,8.1,1,1,0.47,11566,0,23,1,4,2
4522,114987,114987,37882890106,3788289,1,6,0,4,1,3,0,8.1,1,2,0.47,11566,0,23,1,4,2
4523,114988,114988,37882890202,3788289,2,2,1,4,0,9,0,1.0,1,20,15.4,11566,1,19,1,4,2
4524,114999,114999,37883380202,3788338,2,2,1,3,0,9,0,1.0,1,5,0.46,11756,0,19,1,4,3
4525,115000,115000,37883380203,3788338,2,3,0,3,1,3,0,1.0,1,5,0.46,11714,0,19,1,4,3
4526,115001,115001,37883380302,3788338,3,2,1,3,0,9,0,1.0,1,35,10.9,11756,0,19,1,4,3
4527,115002,115002,37883380303,3788338,3,3,0,3,1,3,0,1.0,1,29,11.11,11577,0,19,1,4,3
4528,115023,115023,37886160102,3788616,1,2,1,2,0,9,10,1.0,1,35,11.38,11010,0,19,1,2,1
4529,115024,115024,37886160103,3788616,1,3,0,2,1,3,0,1.0,1,30,10.32,11801,0,19,1,2,1
4530,115034,115034,37888200102,3788820,1,2,1,3,0,20,0,7.2,2,82,28.89,11791,1,6,2,4,2
4531,115041,115041,37888200204,3788820,2,4,1,3,0,9,0,1.0,1,15,5.8,11791,0,19,1,4,2
4532,115042,115042,37888200205,3788820,2,5,0,3,0,21,0,1.0,1,14,5.22,11756,0,19,1,4,2
4533,115043,115043,37888200206,3788820,2,6,0,3,1,3,0,1.0,1,5,0.83,11803,0,19,1,4,2
4534,115105,115105,37891960102,3789196,1,2,1,3,0,9,0,1.0,1,30,14.93,11550,1,19,1,3,1
4535,115107,115107,37891960104,3789196,1,4,0,3,1,3,0,1.0,1,10,2.05,11553,0,19,1,3,1
4536,115148,115148,37893750102,3789375,1,2,1,2,0,9,10,1.0,1,30,10.45,11542,0,19,1,9,1
4537,115149,115149,37893750103,3789375,1,3,0,2,1,3,0,1.0,1,55,10.52,11501,0,19,1,9,1
4538,115154,115154,37893750204,3789375,2,4,1,2,0,9,0,10.0,1,25,7.35,11542,0,5,1,9,1
4539,115155,115155,37893750205,3789375,2,5,0,2,1,3,0,10.0,1,20,7.35,11709,0,5,1,9,1
4540,115337,115337,37904480202,3790448,2,2,1,2,0,9,0,1.0,1,30,18.97,11746,0,19,1,2,2
4541,115338,115338,37904480203,3790448,2,3,0,2,0,17,0,1.0,1,40,14.42,11554,0,19,1,2,2
4542,115339,115339,37904480204,3790448,2,4,0,2,1,3,0,1.0,1,13,5.21,11746,0,19,1,2,2
4543,115416,115416,37907510202,3790751,2,2,1,2,0,9,10,1.0,1,42,16.47,11757,0,19,1,4,3
4544,115417,115417,37907510203,3790751,2,3,0,2,0,14,0,1.0,1,41,16.27,11530,0,19,1,4,3
4545,115418,115418,37907510204,3790751,2,4,0,2,0,27,0,1.0,1,45,10.5,0,0,19,1,4,3
4546,115419,115419,37907510205,3790751,2,5,0,2,0,16,0,1.0,1,32,9.83,11801,0,19,1,4,3
4547,115420,115420,37907510206,3790751,2,6,0,2,1,3,0,1.0,1,5,1.88,11701,0,19,1,4,3
4548,115440,115440,37908390102,3790839,1,2,1,3,0,5,0,2.1,2,30,12.05,11772,0,19,2,4,2
4549,115441,115441,37908390103,3790839,1,3,0,3,0,9,10,1.0,1,28,2.36,11779,0,19,1,4,2
4550,115442,115442,37908390104,3790839,1,4,0,3,0,6,0,1.0,1,30,2.36,11755,0,19,1,4,2
4551,115443,115443,37908390105,3790839,1,5,0,3,1,3,0,2.1,2,30,14.08,11779,0,19,2,4,2
4552,115446,115446,37908390302,3790839,3,2,1,3,0,9,10,1.0,1,60,0.0,11772,0,19,1,4,2
4553,115447,115447,37908390303,3790839,3,3,0,3,1,3,0,1.0,1,90,0.0,0,0,19,1,4,2
4554,115473,115473,37910630104,3791063,1,4,1,4,0,9,0,1.0,1,30,11.95,11776,0,19,1,3,2
4555,115474,115474,37910630105,3791063,1,5,0,4,1,3,0,1.0,1,30,11.81,11705,0,19,1,3,2
4556,115477,115477,37910630202,3791063,2,2,1,4,0,9,0,7.2,2,150,58.64,11776,1,6,2,3,2
4557,115504,115504,37916600102,3791660,1,2,1,3,0,20,0,1.0,1,5,0.66,11757,0,19,1,4,2
4558,115505,115505,37916600103,3791660,1,3,0,3,0,21,0,1.0,1,5,0.66,11757,0,19,1,4,2
4559,115506,115506,37916600104,3791660,1,4,0,3,0,9,0,1.0,1,22,10.15,11757,0,19,1,4,2
4560,115507,115507,37916600105,3791660,1,5,0,3,0,9,0,1.0,1,4,0.46,11803,0,19,1,4,2
4561,115508,115508,37916600106,3791660,1,6,0,3,0,9,0,1.0,1,4,0.46,11714,0,19,1,4,2
4562,115509,115509,37916600107,3791660,1,7,0,3,0,9,0,1.0,1,3,0.46,11803,0,19,1,4,2
4563,115510,115510,37916600108,3791660,1,8,0,3,0,9,0,1.0,1,4,1.54,11714,0,19,1,4,2
4564,115511,115511,37916600109,3791660,1,9,0,3,0,9,0,1.0,1,5,1.54,11801,0,19,1,4,2
4565,115512,115512,37916600110,3791660,1,10,0,3,1,3,0,1.0,1,22,10.39,11803,0,19,1,4,2
4566,115519,115519,37918530102,3791853,1,2,1,2,0,9,0,1.0,1,15,11.34,11787,0,19,1,9,2
4567,115520,115520,37918530103,3791853,1,3,0,2,0,18,0,1.0,1,30,12.21,11746,0,19,1,9,2
4568,115521,115521,37918530104,3791853,1,4,0,2,1,3,0,1.0,1,15,5.84,11780,0,19,1,9,2
4569,115522,115522,37918530202,3791853,2,2,1,2,0,9,0,1.0,1,25,4.51,11787,0,19,1,9,2
4570,115523,115523,37918530203,3791853,2,3,0,2,1,3,0,1.0,1,20,4.51,11725,0,19,1,9,2
4571,115609,115609,37921550107,3792155,1,7,1,2,0,14,21,2.1,2,7,3.47,11772,0,19,2,2,2
4572,115610,115610,37921550108,3792155,1,8,0,2,1,3,0,2.1,2,15,3.47,11772,0,19,2,2,2
4573,115623,115623,37922860102,3792286,1,2,1,4,0,9,10,1.0,1,42,17.65,11743,0,19,1,2,2
4574,115624,115624,37922860103,3792286,1,3,0,4,1,3,0,1.0,1,50,17.49,11040,0,19,1,2,2
4575,115625,115625,37922860202,3792286,2,2,1,4,0,9,10,1.0,1,35,10.66,11743,0,19,1,2,2
4576,115626,115626,37922860203,3792286,2,3,0,4,1,1,3,1.0,1,90,10.66,11709,0,19,1,2,2
4577,115667,115667,37926780202,3792678,2,2,1,3,0,9,0,1.0,1,30,20.36,11967,0,19,1,4,3
4578,115668,115668,37926780203,3792678,2,3,0,3,1,3,0,1.0,1,30,19.63,11720,0,19,1,4,3
4579,115724,115724,37932840102,3793284,1,2,1,1,0,10,9,1.0,1,45,16.05,11764,0,19,1,2,1
4580,115725,115725,37932840103,3793284,1,3,0,1,1,3,1,1.0,1,30,16.08,11788,0,19,1,2,1
4581,115730,115730,37935120102,3793512,1,2,1,4,0,9,0,1.0,1,20,9.78,11784,0,19,1,4,2
4582,115731,115731,37935120103,3793512,1,3,0,4,1,3,0,1.0,1,30,9.28,11741,0,19,1,4,2
4583,115734,115734,37935120202,3793512,2,2,1,4,0,9,0,1.0,1,60,7.44,11784,0,19,1,4,2
4584,115735,115735,37935120203,3793512,2,3,0,4,1,3,0,1.0,1,30,7.46,11764,0,19,1,4,2
4585,115760,115760,37938530102,3793853,1,2,1,3,0,9,0,1.0,1,23,8.79,11790,0,19,1,4,3
4586,115761,115761,37938530103,3793853,1,3,0,3,0,17,0,1.0,1,13,6.45,11741,0,19,1,4,3
4587,115762,115762,37938530104,3793853,1,4,0,3,0,21,0,1.0,1,10,0.76,11741,0,19,1,4,3
4588,115763,115763,37938530105,3793853,1,5,0,3,0,9,0,1.0,1,10,4.93,11705,0,19,1,4,3
4589,115764,115764,37938530106,3793853,1,6,0,3,1,3,0,1.0,1,19,11.05,11741,0,19,1,4,3
4590,115767,115767,37938530202,3793853,2,2,1,3,0,9,0,1.0,1,17,8.42,11790,0,19,1,4,3
4591,115768,115768,37938530203,3793853,2,3,0,3,0,24,0,8.1,1,30,2.74,11788,0,23,1,4,3
4592,115769,115769,37938530204,3793853,2,4,0,3,0,9,0,8.1,1,30,2.94,11787,0,23,1,4,3
4593,115770,115770,37938530205,3793853,2,5,0,3,1,3,0,1.0,1,24,8.68,11788,0,19,1,4,3
4594,115771,115771,37938530302,3793853,3,2,1,3,0,16,0,1.0,1,3,3.45,11790,0,19,1,4,3
4595,115772,115772,37938530303,3793853,3,3,0,3,0,9,0,1.0,1,17,7.31,11733,0,19,1,4,3
4596,115773,115773,37938530304,3793853,3,4,0,3,1,3,0,1.0,1,23,5.59,11787,0,19,1,4,3
4597,115781,115781,37938970102,3793897,1,2,1,1,0,9,0,1.0,1,30,12.19,11776,0,19,1,1,2
4598,115782,115782,37938970103,3793897,1,3,0,1,0,14,0,1.0,1,10,10.21,11772,0,19,1,1,2
4599,115783,115783,37938970104,3793897,1,4,0,1,0,14,0,1.0,1,8,2.56,11741,0,19,1,1,2
4600,115784,115784,37938970105,3793897,1,5,0,1,0,14,0,1.0,1,47,5.02,11779,0,19,1,1,2
4601,115785,115785,37938970106,3793897,1,6,0,1,0,14,0,1.0,1,6,3.08,11780,0,19,1,1,2
4602,115786,115786,37938970107,3793897,1,7,0,1,0,16,21,1.0,1,5,0.88,11787,0,19,1,1,2
4603,115787,115787,37938970108,3793897,1,8,0,1,0,14,0,1.0,1,25,13.29,11787,0,19,1,1,2
4604,115788,115788,37938970109,3793897,1,9,0,1,0,14,0,1.0,1,18,8.13,11746,0,19,1,1,2
4605,115789,115789,37938970110,3793897,1,10,0,1,1,3,0,1.0,1,44,33.09,11801,0,19,1,1,2
4606,115790,115790,37938970111,3793897,1,11,1,1,0,9,0,1.0,1,36,12.19,11776,0,19,1,1,2
4607,115791,115791,37938970112,3793897,1,12,0,1,1,3,0,1.0,1,28,12.19,11772,0,19,1,1,2
4608,115833,115833,37941700102,3794170,1,2,1,2,0,9,0,1.0,1,30,16.88,11704,0,19,1,4,3
4609,115834,115834,37941700103,3794170,1,3,0,2,1,3,0,1.0,1,55,17.15,11550,0,19,1,4,3
4610,115835,115835,37941700202,3794170,2,2,1,2,0,9,0,1.0,1,15,4.29,11704,0,19,1,4,3
4611,115836,115836,37941700203,3794170,2,3,0,2,1,3,0,1.0,1,15,4.29,11702,0,19,1,4,3
4612,115868,115868,37951540202,3795154,2,2,1,2,0,9,0,1.0,1,45,25.88,11705,0,19,1,2,2
4613,115869,115869,37951540203,3795154,2,3,0,2,1,3,0,1.0,1,40,25.84,11792,0,19,1,2,2
4614,115870,115870,37952060102,3795206,1,2,1,4,0,9,0,1.0,1,45,19.09,11746,0,19,1,4,2
4615,115871,115871,37952060103,3795206,1,3,0,4,0,16,0,1.0,1,70,12.58,11554,0,19,1,4,2
4616,115872,115872,37952060105,3795206,1,5,0,4,0,19,0,1.0,1,10,3.22,11747,0,19,1,4,2
4617,115873,115873,37952060106,3795206,1,6,0,4,0,6,0,1.0,1,10,1.31,11746,0,19,1,4,2
4618,115874,115874,37952060107,3795206,1,7,0,4,1,3,0,2.1,3,15,2.16,11746,0,19,3,4,2
4619,115875,115875,37952060202,3795206,2,2,1,4,0,21,0,1.0,1,45,0.0,11746,0,19,1,4,2
4620,115876,115876,37952060203,3795206,2,3,0,4,0,14,0,1.0,1,5,0.0,0,0,19,1,4,2
4621,115877,115877,37952060204,3795206,2,4,0,4,0,21,0,1.0,1,30,8.58,11777,0,19,1,4,2
4622,115878,115878,37952060205,3795206,2,5,0,4,0,9,0,1.0,1,10,1.51,11755,0,19,1,4,2
4623,115879,115879,37952060206,3795206,2,6,0,4,0,9,0,1.0,1,30,17.99,11779,0,19,1,4,2
