,HHSIZE,TRPDUR,TRPDIST_HN,DNYC,PMODE,TOTTR_R,INCOM_R,HHVEH_R
4051,6,80,17.58,0,19,1,4,3
4052,6,15,4.8,0,19,1,4,3
4053,6,30,4.74,0,19,1,4,3
4054,2,11,2.76,0,19,1,4,3
4055,2,11,3.13,0,19,1,4,3
4056,2,2,1.12,0,19,1,4,3
4057,2,10,1.12,0,19,1,4,3
4058,2,3,1.12,0,19,1,4,3
4059,2,15,11.68,0,19,1,4,3
4060,2,15,11.51,0,19,1,4,3
4061,2,6,1.19,0,19,1,4,3
4062,2,5,1.12,0,16,4,4,3
4063,2,5,1.12,0,16,4,4,3
4064,2,3,0.55,0,19,1,4,3
4065,2,3,1.12,0,19,1,4,3
4066,2,2,1.12,0,19,1,4,3
4067,2,6,3.11,0,16,4,4,3
4068,2,17,2.19,0,16,4,4,3
4069,2,31,0.0,0,19,1,4,2
4070,2,10,0.0,0,19,1,4,2
4071,2,10,0.0,0,19,1,4,2
4072,2,19,0.0,0,19,1,4,2
4073,2,32,8.25,0,19,1,4,2
4074,2,30,10.6,0,19,1,4,2
4075,2,45,10.48,0,19,1,4,2
4076,2,90,17.72,1,6,1,2,2
4077,2,90,17.72,1,6,1,2,2
4078,2,30,2.35,0,19,1,2,2
4079,3,15,6.81,0,19,1,4,2
4080,3,24,6.72,0,19,1,4,2
4081,3,45,9.15,0,19,1,2,3
4082,3,45,9.42,0,19,1,2,3
4083,2,20,6.11,0,19,1,9,2
4084,2,20,6.07,0,19,1,9,2
4085,2,75,0.0,1,6,1,9,2
4086,6,111,31.72,1,6,1,4,2
4087,2,30,16.6,0,19,1,3,3
4088,2,25,16.43,0,19,1,3,3
4089,2,8,2.56,0,19,1,3,3
4090,2,5,3.47,0,19,1,3,3
4091,2,35,19.55,0,19,1,3,3
4092,2,30,19.32,0,19,1,3,3
4093,3,12,8.77,0,19,1,4,3
4094,3,17,8.69,0,19,1,4,3
4095,3,30,3.9,0,17,2,4,3
4096,3,15,2.1,0,17,2,4,3
4097,3,15,2.1,0,17,2,4,3
4098,3,15,3.56,0,17,2,4,3
4099,3,54,22.2,1,19,1,4,2
4100,3,106,29.15,1,6,1,4,2
4101,3,45,11.25,0,19,1,2,3
4102,3,30,11.46,0,19,1,2,3
4103,5,35,5.72,0,19,1,4,2
4104,5,90,5.66,0,19,1,4,2
4105,5,13,1.04,0,19,1,4,2
4106,5,24,6.99,0,19,1,4,2
4107,5,25,6.56,0,19,1,4,2
4108,3,78,38.42,1,6,1,9,3
4109,3,5,0.71,0,19,1,9,3
4110,3,5,0.71,0,19,1,9,3
4111,2,14,4.52,0,19,1,3,2
4112,2,5,1.54,0,19,1,3,2
4113,2,2,0.44,0,19,1,3,2
4114,2,5,1.54,0,19,1,3,2
4115,2,17,4.52,0,19,1,3,2
4116,2,31,8.27,0,19,1,3,2
4117,2,28,8.31,0,19,1,3,2
4118,3,45,30.9,0,19,1,4,2
4119,3,40,30.81,0,19,1,4,2
4120,3,85,0.0,1,17,2,4,2
4121,2,30,14.58,1,19,1,3,2
4122,1,77,0.0,1,6,1,4,2
4123,3,107,48.84,1,6,1,4,1
4124,2,30,13.6,1,19,1,4,2
4125,2,17,4.36,0,19,1,4,2
4126,2,25,3.25,0,19,1,4,2
4127,3,5,1.95,0,19,2,2,1
4128,3,7,3.47,0,19,1,2,1
4129,3,7,3.47,0,19,1,2,1
4130,3,4,1.7,0,19,3,2,1
4131,3,12,4.38,0,19,3,2,1
4132,3,10,2.75,0,19,3,2,1
4133,3,40,15.45,0,19,1,2,3
4134,3,57,16.31,0,19,1,2,3
4135,3,15,5.24,0,19,1,4,3
4136,3,70,46.91,1,19,1,4,3
4137,1,16,2.57,0,19,1,1,1
4138,1,2,2.57,0,19,1,1,1
4139,1,7,2.57,0,19,1,1,1
4140,1,3,2.57,0,19,1,1,1
4141,1,5,2.57,0,19,1,1,1
4142,1,3,2.57,0,19,1,1,1
4143,2,5,2.12,0,19,1,4,2
4144,2,5,5.24,0,19,1,4,2
4145,2,40,7.33,0,19,1,4,2
4146,2,10,2.03,0,19,1,4,2
4147,1,112,31.31,1,6,1,3,1
4148,3,30,10.12,0,19,1,3,3
4149,3,35,6.27,0,17,2,3,3
4150,3,29,0.8,0,17,4,3,3
4151,3,66,13.55,0,17,4,3,3
4152,3,20,3.41,0,19,1,3,3
4153,3,20,3.41,0,19,1,3,3
4154,3,12,0.0,0,19,1,4,3
4155,3,56,21.86,0,19,1,4,3
4156,3,56,0.0,0,19,1,4,3
4157,2,10,7.57,0,19,1,4,2
4158,2,10,7.6,0,19,1,4,2
4159,1,90,19.7,0,15,1,2,0
4160,1,120,12.92,0,15,1,2,0
4161,2,65,0.0,1,6,1,4,2
4162,2,40,32.31,0,19,1,4,2
4163,2,38,21.12,0,19,1,4,2
4164,2,5,1.56,0,19,2,4,2
4165,2,5,1.56,0,19,2,4,2
4166,2,23,15.74,0,19,1,4,2
4167,2,5,1.91,0,19,1,4,2
4168,2,9,0.67,0,19,1,4,2
4169,2,6,1.91,0,19,1,4,2
4170,6,60,22.62,1,19,1,2,2
4171,6,15,9.01,0,19,1,2,2
4172,6,25,9.26,0,19,1,2,2
4173,1,81,0.0,1,6,1,3,1
4174,5,15,2.21,0,19,1,4,3
4175,5,85,33.84,0,19,1,4,3
4176,4,90,0.0,1,6,1,4,2
4177,4,15,1.3,0,23,1,4,2
4178,4,20,7.93,0,19,1,4,2
4179,4,30,7.92,0,19,1,4,2
4180,2,1,0.48,0,23,1,2,2
4181,2,1,0.48,0,23,1,2,2
4182,4,45,19.7,0,19,1,4,2
4183,4,30,12.92,0,19,1,4,2
4184,1,20,8.84,0,19,1,2,1
4185,3,67,40.49,1,19,1,4,3
4186,4,5,0.58,0,19,1,2,2
4187,4,4,0.58,0,19,1,2,2
4188,4,105,44.67,1,6,1,4,2
4189,5,23,12.53,0,19,1,4,2
4190,5,34,12.53,0,19,1,4,2
4191,5,10,5.63,0,19,2,4,2
4192,5,10,0.95,0,19,1,4,2
4193,5,4,0.74,0,19,1,4,2
4194,5,5,4.49,0,19,1,4,2
4195,4,4,1.99,0,19,1,2,3
4196,4,7,1.99,0,19,1,2,3
4197,3,49,16.64,1,19,1,4,2
4198,3,3,0.47,0,19,1,4,2
4199,3,30,0.0,0,19,1,4,2
4200,3,40,0.0,0,19,1,4,2
4201,1,10,0.75,0,19,1,2,1
4202,1,10,0.75,0,19,1,2,1
4203,3,5,0.35,0,19,1,3,2
4204,3,6,0.35,0,19,1,3,2
4205,4,88,19.41,1,6,1,4,2
4206,4,85,20.16,1,6,2,4,2
4207,6,105,0.0,1,6,1,4,2
4208,2,30,13.69,0,19,1,4,2
4209,2,45,14.93,0,19,1,4,2
4210,2,30,10.22,0,19,1,4,2
4211,5,20,0.0,0,19,1,2,2
4212,5,25,0.0,0,19,1,2,2
4213,5,30,10.87,0,19,1,2,2
4214,5,60,11.24,0,19,1,2,2
4215,5,25,3.23,0,19,1,2,2
4216,4,27,6.94,0,19,1,3,2
4217,4,25,6.94,0,19,1,3,2
4218,2,150,87.09,0,19,1,2,2
4219,6,4,1.82,0,19,1,4,3
4220,6,4,1.82,0,19,1,4,3
4221,6,4,0.58,0,19,1,4,3
4222,6,3,0.58,0,19,1,4,3
4223,2,17,10.56,0,19,1,4,2
4224,2,20,9.8,0,19,1,4,2
4225,2,20,8.48,0,19,1,4,2
4226,2,19,11.4,0,19,1,4,2
4227,2,35,15.26,0,17,2,4,2
4228,2,40,13.96,0,19,1,4,2
4229,2,15,4.09,0,19,1,4,2
4230,2,30,15.4,0,19,1,4,2
4231,4,11,2.58,0,19,2,2,2
4232,4,7,2.58,0,19,1,2,2
4233,4,9,3.46,0,19,1,2,2
4234,4,36,3.46,0,19,1,2,2
4236,4,115,44.08,1,6,1,3,3
4237,4,28,18.25,0,19,1,3,3
4238,4,28,18.39,0,19,1,3,3
4239,3,25,7.04,0,19,1,9,3
4240,3,5,4.86,0,19,1,9,3
4241,3,15,5.2,0,19,1,9,3
4242,1,20,17.66,0,19,1,2,3
4243,1,20,18.84,0,19,1,2,3
4244,2,8,2.34,0,19,1,3,3
4245,2,10,3.56,0,19,1,3,3
4246,2,7,1.29,0,19,1,3,3
4247,2,5,0.61,0,19,1,3,3
4248,2,5,0.61,0,19,1,3,3
4249,2,8,1.35,0,19,1,3,3
4250,2,13,1.35,0,19,1,3,3
4251,2,110,0.0,1,12,1,4,3
4252,1,110,37.51,1,6,1,4,1
4253,2,45,30.38,0,19,2,3,1
4254,2,14,4.42,0,19,1,3,1
4255,2,27,14.06,0,19,1,3,1
4256,2,40,15.65,0,19,1,3,1
4257,2,10,3.47,0,19,3,3,1
4258,2,15,4.74,0,19,1,2,2
4259,2,10,2.12,0,19,1,2,2
4260,2,20,6.99,0,19,1,2,2
4261,2,5,0.76,0,19,1,2,2
4262,4,30,15.69,0,19,1,3,3
4263,4,30,15.7,0,19,1,3,3
4264,4,45,0.0,0,19,1,4,2
4265,4,5,0.0,0,19,1,4,2
4266,4,5,0.0,0,19,1,4,2
4267,4,60,0.0,0,19,1,4,2
4268,4,65,1.4,0,19,1,4,2
4269,4,10,0.0,0,19,1,4,2
4270,4,15,0.0,0,19,1,4,2
4271,4,10,1.4,0,19,1,4,2
4272,2,42,24.94,0,19,1,4,2
4273,2,55,22.31,0,19,1,4,2
4274,2,6,3.24,0,19,1,4,2
4275,2,14,1.56,0,19,3,4,2
4276,2,26,16.09,0,19,1,4,2
4277,2,10,0.87,0,19,1,4,2
4278,2,46,16.28,0,19,1,4,2
4279,5,75,47.67,1,19,1,3,2
4280,2,25,15.66,0,19,1,4,2
4281,2,24,15.75,0,19,1,4,2
4282,2,135,47.49,1,6,1,4,2
4283,3,16,0.0,0,19,3,2,1
4284,3,20,0.0,0,19,3,2,1
4285,3,10,0.0,0,19,3,2,1
4286,3,21,0.0,0,19,1,2,1
4287,3,19,0.0,0,19,1,2,1
4288,3,31,0.0,0,19,3,2,1
4289,3,10,17.29,0,19,3,2,1
4290,3,15,0.76,0,19,3,2,1
4291,4,47,31.7,0,19,1,4,2
4292,4,73,31.83,0,19,1,4,2
4293,3,30,20.48,0,19,1,4,2
4294,3,60,20.59,0,19,1,4,2
4295,1,30,14.59,0,19,1,2,1
4296,1,30,15.46,0,19,1,2,1
4297,4,7,6.26,0,19,1,3,2
4298,4,20,9.95,0,19,1,3,2
4299,4,33,14.49,0,19,1,3,2
4300,2,52,26.54,0,19,2,3,2
4301,2,45,28.15,0,19,2,3,2
4302,2,10,2.98,0,19,2,3,2
4303,2,14,2.98,0,19,2,3,2
4304,2,32,12.65,0,19,1,4,2
4305,2,46,13.98,0,19,1,4,2
4306,2,20,4.35,0,19,1,4,2
4307,4,16,4.94,0,19,1,3,3
4308,1,21,6.55,0,19,1,2,2
4309,1,20,6.37,0,19,1,2,2
4310,5,30,19.13,0,19,1,4,3
4311,5,30,19.11,0,19,1,4,3
4312,5,5,1.72,0,19,1,4,3
4313,5,5,1.72,0,19,1,4,3
4314,2,5,1.35,0,19,2,2,2
4315,2,29,20.83,0,19,1,2,2
4316,2,65,17.31,0,19,1,2,2
4317,2,14,1.29,0,19,2,2,2
4318,2,10,1.29,0,19,2,2,2
4319,2,30,0.0,0,19,1,3,2
4320,2,25,0.0,0,19,1,3,2
4321,3,15,6.96,0,19,1,3,2
4322,3,30,6.12,0,19,1,3,2
4323,1,6,2.15,0,19,1,2,1
4324,1,4,0.6,0,19,1,2,1
4325,1,5,0.6,0,19,4,2,1
4326,1,12,9.74,0,19,1,2,1
4327,1,16,9.6,0,19,4,2,1
4328,1,10,3.47,0,19,1,2,1
4329,1,11,2.56,0,19,1,2,1
4330,1,7,0.6,0,19,1,2,1
4331,1,15,3.05,0,19,1,2,1
4332,3,2,0.38,0,19,1,4,3
4333,3,43,19.07,1,19,1,4,3
4334,3,32,13.99,1,19,1,4,3
4335,3,23,10.15,0,19,1,4,3
4336,3,31,8.03,0,19,1,4,3
4337,3,27,7.99,0,19,1,4,3
4338,4,5,1.68,0,19,1,4,3
4339,4,5,1.68,0,19,1,4,3
4340,3,17,4.9,0,19,1,4,3
4341,3,13,4.63,0,19,1,4,3
4342,3,14,4.9,0,19,1,4,3
4343,3,3,0.87,0,19,1,4,3
4344,3,14,4.63,0,19,1,4,3
4345,3,18,5.65,0,19,1,4,3
4346,3,5,0.41,0,19,1,4,3
4347,3,10,5.45,0,19,1,4,3
4348,3,98,36.42,1,6,1,4,2
4349,3,85,29.12,1,6,3,4,2
4350,1,9,2.13,0,19,1,3,2
4351,1,19,3.98,0,19,1,3,2
4352,1,37,6.74,0,19,1,3,2
4353,1,26,4.6,0,19,1,3,2
4354,1,45,4.66,0,15,1,1,0
4355,1,30,4.32,0,5,1,1,0
4356,3,45,13.22,0,19,1,4,3
4357,3,15,0.87,0,19,2,4,3
4358,3,5,1.79,0,19,1,4,3
4359,3,15,1.79,0,19,1,4,3
4360,3,30,12.91,0,19,1,4,3
4361,6,80,44.18,0,17,2,4,3
4362,6,80,44.18,0,19,2,4,3
4363,5,80,0.0,1,6,1,4,2
4364,5,15,3.03,0,19,1,4,2
4365,5,15,3.03,0,19,1,4,2
4366,1,30,1.66,0,23,1,2,1
4367,3,85,33.45,1,19,1,4,3
4368,3,8,0.8,0,19,1,4,3
4369,3,8,0.8,0,19,1,4,3
4370,1,26,9.57,0,19,1,4,1
4371,1,17,9.13,0,19,1,4,1
4372,3,11,4.73,0,19,1,4,2
4373,3,11,4.75,0,19,1,4,2
4374,3,88,37.55,1,6,1,4,2
4375,2,30,8.66,0,19,1,4,2
4376,2,135,25.69,1,19,1,4,2
4377,2,22,6.74,0,19,1,3,2
4378,2,28,6.95,0,19,1,3,2
4379,2,36,22.07,1,19,1,3,2
4380,2,10,3.8,0,19,1,9,2
4381,2,6,1.9,0,19,1,9,2
4382,2,8,1.9,0,19,1,9,2
4383,2,7,3.8,0,19,1,9,2
4384,2,25,15.57,0,19,1,4,3
4385,2,36,22.3,1,19,1,4,3
4386,2,30,15.29,0,19,1,4,3
4387,2,35,15.03,0,19,1,4,3
4388,4,5,1.6,0,19,1,4,1
4389,4,10,2.5,0,19,1,4,1
4390,4,15,4.85,0,19,1,4,1
4391,4,10,3.07,0,19,1,4,1
4392,4,5,2.16,0,17,2,4,1
4393,4,7,2.3,0,17,2,4,1
4394,4,4,2.16,0,17,2,4,1
4395,4,11,2.3,0,17,4,4,1
4396,4,5,0.76,0,19,1,4,1
4397,4,9,0.76,0,19,2,4,1
4398,4,7,2.16,0,17,4,4,1
4399,4,10,2.3,0,17,4,4,1
4400,4,20,6.0,0,19,1,2,2
4401,4,30,5.95,0,19,1,2,2
4402,4,30,6.0,0,19,1,2,2
4403,4,30,5.95,0,19,1,2,2
4405,1,45,29.38,0,19,1,4,1
4406,1,35,29.39,0,19,1,4,1
4407,2,45,13.88,0,19,1,9,3
4408,2,45,13.92,0,19,1,9,3
4409,2,27,18.14,0,19,1,2,3
4410,2,25,18.31,0,19,1,2,3
4411,2,5,1.14,0,19,1,4,2
4412,2,6,1.14,0,19,1,4,2
4413,2,22,9.47,0,19,3,4,2
4414,2,25,6.83,0,19,1,4,2
4415,2,7,2.25,0,19,1,4,2
4416,2,6,2.25,0,19,1,4,2
4417,2,5,2.25,0,19,1,4,2
4418,2,50,31.1,0,19,1,4,2
4419,2,21,18.89,0,19,1,4,2
4420,2,70,0.0,1,19,1,3,2
4421,3,24,14.47,0,19,1,2,3
4422,3,35,11.6,0,19,1,2,3
4423,5,5,1.4,0,17,2,1,3
4424,5,5,1.4,0,19,2,1,3
4425,5,5,0.44,0,23,1,1,3
4426,5,5,0.44,0,23,1,1,3
4427,3,15,4.37,0,19,1,9,3
4428,3,75,31.69,0,19,1,9,3
4429,3,5,0.73,0,19,1,9,3
4430,2,45,22.31,1,19,1,4,2
4431,2,20,18.36,1,19,1,4,2
4432,1,46,16.44,1,19,1,4,1
4433,2,25,2.85,1,19,1,4,2
4434,2,20,2.75,0,19,1,4,2
4435,2,1,1.24,0,19,1,4,2
4436,2,15,4.05,0,19,1,4,2
4437,2,10,3.61,0,19,1,4,2
4438,2,3,1.37,0,19,1,4,2
4439,2,5,1.37,0,19,1,4,2
4440,2,40,13.39,1,19,1,3,2
4441,6,40,37.23,0,19,1,4,3
4442,2,15,1.47,0,19,1,3,2
4443,2,15,1.56,0,19,1,3,2
4444,2,15,1.47,0,19,1,3,2
4445,2,15,1.56,0,19,1,3,2
4446,3,35,25.71,1,19,1,3,2
4447,2,8,2.02,0,19,1,9,3
4448,2,40,18.29,0,19,1,9,3
4449,2,50,21.26,0,19,1,9,3
4450,4,105,24.51,1,6,1,9,2
4451,4,15,1.61,0,19,1,9,2
4452,4,15,1.61,0,19,1,9,2
4453,4,15,0.54,0,19,2,9,2
4454,1,62,25.65,1,6,1,2,1
4455,1,31,8.48,0,19,1,4,1
4456,1,9,3.6,0,19,1,4,1
4457,1,10,3.59,0,19,1,4,1
4458,1,32,8.47,0,19,1,4,1
4459,1,3,0.64,0,19,1,4,1
4460,1,3,0.64,0,19,1,4,1
4461,2,7,0.61,0,19,1,4,3
4462,2,33,3.34,0,19,1,4,3
4463,2,9,0.4,0,23,1,4,3
4464,2,11,0.4,0,23,1,4,3
4465,2,17,3.34,0,19,1,4,3
4466,3,73,0.0,1,6,2,4,2
4467,4,9,4.46,0,19,1,2,2
4468,4,17,4.46,0,19,2,2,2
4469,4,6,0.39,0,19,2,2,2
4470,4,11,4.46,0,19,1,2,2
4471,4,15,4.46,0,19,1,2,2
4472,4,6,0.39,0,19,1,2,2
4473,3,11,6.4,0,19,1,9,2
4474,3,5,0.65,0,19,2,9,2
4475,3,15,6.4,0,19,1,9,2
4476,3,2,1.01,0,19,1,9,2
4477,3,2,1.01,0,19,1,9,2
4478,3,10,2.37,0,19,1,9,2
4479,3,4,0.94,0,19,1,9,2
4480,3,12,3.95,0,19,1,9,2
4481,3,5,1.12,0,19,1,9,2
4482,3,4,2.89,0,19,1,9,2
4483,3,5,3.02,0,19,1,9,2
4484,3,5,0.81,0,19,1,9,2
4485,3,13,6.97,0,19,1,9,2
4486,2,9,0.55,0,19,1,1,2
4487,2,8,0.55,0,19,1,1,2
4488,2,50,0.0,0,19,1,3,2
4489,2,60,0.0,0,19,1,3,2
4490,2,42,18.71,0,19,1,4,2
4491,2,7,1.16,0,19,1,4,2
4492,2,8,1.15,0,19,1,4,2
4493,2,4,1.06,0,19,1,4,2
4494,2,7,1.15,0,19,1,4,2
4495,2,9,1.16,0,19,1,4,2
4496,2,10,0.3,0,19,1,4,2
4497,2,46,18.57,0,19,1,4,2
4498,2,30,11.01,0,19,1,4,2
4499,2,33,10.91,0,19,1,4,2
4500,2,55,17.77,0,19,1,4,2
4501,2,17,2.95,0,19,1,4,2
4502,4,2,0.76,0,19,1,4,3
4503,4,2,0.76,0,19,1,4,3
4504,4,5,0.76,0,19,1,4,3
4505,4,5,0.76,0,19,1,4,3
4506,2,161,1.67,0,19,1,9,3
4507,2,7,1.67,0,19,1,9,3
4508,2,11,5.22,0,19,1,9,3
4509,2,6,5.22,0,19,1,9,3
4510,2,35,23.45,0,19,1,9,3
4511,2,115,39.15,0,19,1,9,3
4512,2,30,22.49,0,19,1,9,3
4513,4,75,33.11,1,6,1,4,2
4514,1,30,0.0,0,19,1,2,1
4515,1,15,0.0,0,19,1,2,1
4516,1,5,1.87,0,19,1,2,1
4517,2,60,15.53,0,19,1,4,2
4518,2,90,15.38,0,19,1,4,2
4519,2,30,8.45,0,19,1,4,2
4520,2,30,8.42,0,19,1,4,2
4521,4,1,0.47,0,23,1,4,2
4522,4,2,0.47,0,23,1,4,2
4523,4,20,15.4,1,19,1,4,2
4524,3,5,0.46,0,19,1,4,3
4525,3,5,0.46,0,19,1,4,3
4526,3,35,10.9,0,19,1,4,3
4527,3,29,11.11,0,19,1,4,3
4528,2,35,11.38,0,19,1,2,1
4529,2,30,10.32,0,19,1,2,1
4530,3,82,28.89,1,6,2,4,2
4531,3,15,5.8,0,19,1,4,2
4532,3,14,5.22,0,19,1,4,2
4533,3,5,0.83,0,19,1,4,2
4534,3,30,14.93,1,19,1,3,1
4535,3,10,2.05,0,19,1,3,1
4536,2,30,10.45,0,19,1,9,1
4537,2,55,10.52,0,19,1,9,1
4538,2,25,7.35,0,5,1,9,1
4539,2,20,7.35,0,5,1,9,1
4540,2,30,18.97,0,19,1,2,2
4541,2,40,14.42,0,19,1,2,2
4542,2,13,5.21,0,19,1,2,2
4543,2,42,16.47,0,19,1,4,3
4544,2,41,16.27,0,19,1,4,3
4545,2,45,10.5,0,19,1,4,3
4546,2,32,9.83,0,19,1,4,3
4547,2,5,1.88,0,19,1,4,3
4548,3,30,12.05,0,19,2,4,2
4549,3,28,2.36,0,19,1,4,2
4550,3,30,2.36,0,19,1,4,2
4551,3,30,14.08,0,19,2,4,2
4552,3,60,0.0,0,19,1,4,2
4553,3,90,0.0,0,19,1,4,2
4554,4,30,11.95,0,19,1,3,2
4555,4,30,11.81,0,19,1,3,2
4556,4,150,58.64,1,6,2,3,2
4557,3,5,0.66,0,19,1,4,2
4558,3,5,0.66,0,19,1,4,2
4559,3,22,10.15,0,19,1,4,2
4560,3,4,0.46,0,19,1,4,2
4561,3,4,0.46,0,19,1,4,2
4562,3,3,0.46,0,19,1,4,2
4563,3,4,1.54,0,19,1,4,2
4564,3,5,1.54,0,19,1,4,2
4565,3,22,10.39,0,19,1,4,2
4566,2,15,11.34,0,19,1,9,2
4567,2,30,12.21,0,19,1,9,2
4568,2,15,5.84,0,19,1,9,2
4569,2,25,4.51,0,19,1,9,2
4570,2,20,4.51,0,19,1,9,2
4571,2,7,3.47,0,19,2,2,2
4572,2,15,3.47,0,19,2,2,2
4573,4,42,17.65,0,19,1,2,2
4574,4,50,17.49,0,19,1,2,2
4575,4,35,10.66,0,19,1,2,2
4576,4,90,10.66,0,19,1,2,2
4577,3,30,20.36,0,19,1,4,3
4578,3,30,19.63,0,19,1,4,3
4579,1,45,16.05,0,19,1,2,1
4580,1,30,16.08,0,19,1,2,1
4581,4,20,9.78,0,19,1,4,2
4582,4,30,9.28,0,19,1,4,2
4583,4,60,7.44,0,19,1,4,2
4584,4,30,7.46,0,19,1,4,2
4585,3,23,8.79,0,19,1,4,3
4586,3,13,6.45,0,19,1,4,3
4587,3,10,0.76,0,19,1,4,3
4588,3,10,4.93,0,19,1,4,3
4589,3,19,11.05,0,19,1,4,3
4590,3,17,8.42,0,19,1,4,3
4591,3,30,2.74,0,23,1,4,3
4592,3,30,2.94,0,23,1,4,3
4593,3,24,8.68,0,19,1,4,3
4594,3,3,3.45,0,19,1,4,3
4595,3,17,7.31,0,19,1,4,3
4596,3,23,5.59,0,19,1,4,3
4597,1,30,12.19,0,19,1,1,2
4598,1,10,10.21,0,19,1,1,2
4599,1,8,2.56,0,19,1,1,2
4600,1,47,5.02,0,19,1,1,2
4601,1,6,3.08,0,19,1,1,2
4602,1,5,0.88,0,19,1,1,2
4603,1,25,13.29,0,19,1,1,2
4604,1,18,8.13,0,19,1,1,2
4605,1,44,33.09,0,19,1,1,2
4606,1,36,12.19,0,19,1,1,2
4607,1,28,12.19,0,19,1,1,2
4608,2,30,16.88,0,19,1,4,3
4609,2,55,17.15,0,19,1,4,3
4610,2,15,4.29,0,19,1,4,3
4611,2,15,4.29,0,19,1,4,3
4612,2,45,25.88,0,19,1,2,2
4613,2,40,25.84,0,19,1,2,2
4614,4,45,19.09,0,19,1,4,2
4615,4,70,12.58,0,19,1,4,2
4616,4,10,3.22,0,19,1,4,2
4617,4,10,1.31,0,19,1,4,2
4618,4,15,2.16,0,19,3,4,2
4619,4,45,0.0,0,19,1,4,2
4620,4,5,0.0,0,19,1,4,2
4621,4,30,8.58,0,19,1,4,2
4622,4,10,1.51,0,19,1,4,2
4623,4,30,17.99,0,19,1,4,2
4624,4,15,2.89,0,19,1,4,2
4625,4,20,0.0,0,19,1,2,3
4626,4,23,0.0,0,19,1,2,3
4627,3,5,1.05,0,19,1,4,2
4628,3,5,1.05,0,19,1,4,2
4629,3,38,15.63,0,19,1,4,2
4630,3,32,15.83,0,19,1,4,2
4631,3,11,2.55,0,19,1,4,2
4632,3,11,2.55,0,19,2,4,2
4633,3,7,4.14,0,19,1,3,2
4634,3,9,4.11,0,19,1,3,2
4635,3,15,0.53,0,19,1,3,2
4636,3,14,10.61,0,19,2,3,2
4637,3,37,16.58,1,19,1,3,2
4638,3,18,9.42,0,19,2,3,2
4639,2,47,19.76,0,19,1,1,2
4640,2,48,19.68,0,19,1,1,2
4641,2,40,0.0,0,19,1,4,3
4642,2,55,0.0,0,19,1,4,3
4643,4,10,0.51,0,19,1,2,3
4644,4,10,0.51,0,19,1,2,3
4645,4,30,10.05,0,19,1,2,3
4646,4,30,9.94,0,19,1,2,3
4647,4,30,0.0,0,19,1,2,3
4648,4,30,0.0,0,19,1,2,3
4649,2,92,30.69,1,6,1,2,2
4650,4,30,10.03,0,19,1,4,2
4651,4,40,9.67,0,19,1,4,2
4652,4,5,0.9,0,19,3,4,2
4653,4,30,21.54,1,19,1,4,2
4654,3,20,13.63,0,19,1,4,3
4655,3,25,12.78,0,19,1,4,3
4656,2,10,5.96,0,19,1,4,2
4657,2,17,5.99,0,19,1,4,2
4658,2,30,0.0,0,19,1,4,2
4659,2,30,0.0,0,19,1,4,2
4660,1,5,0.38,0,19,1,3,1
4661,1,50,17.79,1,19,1,3,1
4662,1,5,0.98,0,19,1,3,1
4663,5,30,6.91,0,17,2,4,2
4664,5,25,6.9,0,17,2,4,2
4665,4,127,56.13,1,19,2,4,2
4666,2,25,13.83,0,19,1,4,3
4667,2,50,14.63,0,19,1,4,3
4668,2,10,1.07,0,19,1,4,3
4669,2,10,1.07,0,19,1,4,3
4670,2,7,2.72,0,23,1,4,2
4671,2,10,2.72,0,19,1,4,2
4672,5,5,1.2,0,19,1,2,3
4673,5,5,5.7,0,19,1,2,3
4674,5,15,5.71,0,19,1,2,3
4675,5,15,6.52,0,19,1,2,3
4676,5,30,2.14,0,19,1,2,3
4677,5,30,8.26,0,19,1,2,3
4678,5,60,32.56,0,19,1,2,3
4679,5,45,32.59,0,19,1,2,3
4680,5,45,24.53,1,19,1,2,3
4681,4,7,0.98,0,19,1,4,3
4682,4,4,1.3,0,19,1,4,3
4683,4,1,0.4,0,19,1,4,3
4684,4,7,1.3,0,19,1,4,3
4685,4,3,0.98,0,19,1,4,3
4686,4,48,23.0,0,19,1,4,3
4687,4,56,22.95,0,19,1,4,3
4688,5,15,0.66,0,19,1,2,3
4689,5,5,0.66,0,19,1,2,3
4690,5,30,10.55,0,19,1,2,3
4691,5,15,10.31,0,19,1,2,3
4692,1,3,1.41,0,19,1,2,1
4693,1,8,1.41,0,19,1,2,1
4694,1,22,10.77,0,19,1,2,1
4695,1,59,19.86,0,19,1,2,1
4696,1,21,13.74,0,19,1,2,1
4697,2,34,14.4,0,19,2,1,1
4698,2,10,12.42,0,19,2,1,1
4699,2,1,2.59,0,19,2,1,1
4700,2,26,15.17,0,19,2,1,1
4701,2,34,14.4,0,17,2,1,1
4702,2,10,12.42,0,17,2,1,1
4703,2,1,2.59,0,17,2,1,1
4704,2,26,15.17,0,17,2,1,1
4705,1,30,15.15,0,19,2,2,1
4706,1,25,20.52,0,19,2,2,1
4707,1,10,1.8,0,19,2,2,1
4708,1,15,5.5,0,19,2,2,1
4709,3,20,3.94,1,19,1,2,2
4710,3,5,0.98,0,19,1,2,2
4711,3,55,5.56,1,15,1,2,2
4712,3,14,0.35,0,23,2,2,2
4713,4,35,15.72,1,19,1,3,3
4714,4,13,2.94,0,19,1,3,3
4715,4,25,10.87,1,19,1,3,3
